"Height","Roughness","Segregation","Diversity"
-12.7966401333388,-16.1180956509583,-1.43508410528941,-0.154150563160598
-12.5426856120534,-16.1180956509583,-1.27947999735702,-0.24613294163194
-12.4204088456764,-15.3614620650406,-1.05937325101053,-0.381059115419624
-12.2185980283189,-13.3170992305442,-0.662703750136989,-0.716581794405232
-11.9768234516448,-13.2222039549583,-0.620550025667935,-0.76740565366662
-12.4786580483159,-16.1180956509583,-0.969320376686362,-0.42926236350484
-12.4178092046654,-14.7176942634917,-0.862565095594943,-0.515163857973299
-12.4513570055575,-16.1180956509583,-1.06250699466433,-0.380055246346248
-12.7844443307748,-16.1180956509583,-1.43508410528941,-0.154150563160598
-12.0436221050375,-13.3045466410552,-0.542001799918122,-0.869258971034974
-11.7208211456715,-13.2054747168301,-0.594540858996115,-0.801056782004694
-12.5096323700808,-14.3341785192966,-0.928953302924674,-0.472294968481643
-12.6111410323426,-16.1180956509583,-1.12461139090046,-0.315591393651431
-12.3398875831117,-13.7006242334757,-0.515933839028546,-0.899568431606505
-12.1534609356344,-13.3999846896469,-0.588270830747876,-0.807356427941742
-11.7669660128838,-13.8192287053654,-0.692554831124198,-0.690269081519846
-12.9476271835394,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.4408628819432,-14.1969371698085,-0.827085427774145,-0.54758007151769
-12.2107515746669,-13.2432030799106,-0.662703750136989,-0.716581794405232
-12.6493536460146,-16.1180956509583,-1.39266340684954,-0.178519151299631
-12.8821000100021,-16.1180956509583,-1.50550653894219,-0.10219083013706
-12.1880470210052,-13.5258632526269,-0.146013833291362,-1.9908459916516
-12.4027763311024,-13.6695210904177,-0.77891742474769,-0.593412033759829
-12.2156636929334,-13.3394116194213,-0.12643839048583,-2.12519846224422
-12.3885902215346,-16.1180956509583,-1.06087167179642,-0.367724635680883
-12.6489997741984,-16.1180956509583,-1.33222676090232,-0.216222984331713
-12.5578476139807,-16.1180956509583,-1.22087553747871,-0.285920809290715
-12.9501275106242,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.5490678706581,-16.1180956509583,-1.27947999735702,-0.24613294163194
-12.2001717898742,-13.3766201708812,-0.611017655907561,-0.779417706816628
-10.9870697545199,-12.3018031456055,-0.585937661253632,-0.80736266842985
-12.5895530969361,-14.917068179871,-0.775385061654084,-0.583584798803152
-12.0987577928337,-13.1428159480168,-0.612205060956824,-0.778554509834577
-12.0421422293153,-13.3538201778729,-0.533248939585181,-0.881402612388342
-11.769629160729,-13.4270612414953,-0.62315389633305,-0.76644212677384
-11.5108908255393,-12.6187305247484,-0.587595013357377,-0.803718893986987
-12.4829055173059,-16.1180956509583,-0.984498714253666,-0.416514792628094
-12.6183207059352,-16.1180956509583,-1.33222676090232,-0.216222984331713
-12.0420890391954,-13.3020470524443,-0.538293185349561,-0.874612634725938
-12.0942356078909,-13.3512140662981,-0.547728456526529,-0.858647302631866
-12.0800722943093,-13.1816385890781,-0.596132056302415,-0.798343298371195
-12.3514422917273,-14.0059703404661,-0.77891742474769,-0.593412033759829
-12.6750214712768,-16.1180956509583,-1.37304873963311,-0.195744455504481
-12.416749233389,-14.4900362005964,-0.802041045790258,-0.568918003962238
-12.4367997040856,-14.5223889820279,-0.641686222543998,-0.725498286872654
-12.5162081194778,-16.1180956509583,-1.00851017981952,-0.391280325228895
-12.94964360388,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.3953132035031,-13.5862123852478,-0.655207328621002,-0.720175850178693
-12.3994894475417,-16.1180956509583,-0.613104288271041,-0.755022371512098
-11.9024962349691,-13.4913278918131,-0.05699252404623,-2.8910046394849
-12.2173121730404,-13.6631818225846,-0.234428167154846,-1.55547207376321
-12.4100657429514,-16.1180956509583,-0.938269383037407,-0.464485127387805
-12.706583648369,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.2415777580847,-13.447515220166,-0.672519677350202,-0.706425786433418
-12.9118229123898,-16.1180956509583,-1.60943741243423,-0.0689927643441001
