"Height","Roughness","Segregation","Diversity"
-12.9514904400041,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.7707393679859,-16.1180956509583,-1.43508410528941,-0.154150563160598
-13.0307007509327,-16.1180956509583,-1.23623332228192,-0.176623416361142
-12.6050677294584,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.6040190897637,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.4847859908563,-16.1180956509583,-1.08442735790155,-0.363500765173526
-12.4801164106035,-16.1180956509583,-1.08442735790155,-0.363500765173526
-12.3592149672547,-14.8684862210716,-0.901901747993514,-0.49050198748048
-12.3582259547642,-14.862830102245,-0.901901747993514,-0.49050198748048
-12.47125742391,-13.816195792684,-0.754795166463145,-0.615929255985124
-12.3868312643483,-13.7439809068254,-0.672810373809401,-0.699708133873468
-12.3723350436598,-13.7333003548532,-0.672810373809401,-0.699708133873468
-12.3148672732289,-13.7093957909215,-0.614350186694636,-0.771601455507693
-12.3494869998486,-13.6456292668056,-0.614350186694636,-0.771601455507693
-12.2966996054148,-13.4782004478797,-0.576143182481168,-0.820199702371215
-12.3011145813151,-13.47145278544,-0.576143182481168,-0.820199702371215
-12.1145846701424,-13.4291761417926,-0.5568885488804,-0.848359810576141
-12.0864201879619,-13.5178543843518,-0.556893917283329,-0.848359810576141
-11.9817807937654,-13.6668049972897,-0.544181653797843,-0.865981362980101
