"Height","Roughness","Segregation","Diversity"
-12.9556911348644,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.8457010499252,-16.1180956509583,-1.50122387907602,-0.11921251580504
-12.8609965332721,-16.1180956509583,-1.43109208569318,-0.11921251580504
-12.8010417625983,-16.1180956509583,-1.35812309526438,-0.188052110813292
-12.7835788162672,-16.1180956509583,-1.35812309526438,-0.188052110813292
-12.6420196417926,-16.1180956509583,-1.30821124491947,-0.225671872351121
-12.6420678914736,-16.1180956509583,-1.30821124491947,-0.225671872351121
-12.6123682984452,-16.1180956509583,-1.21412483905532,-0.27683192453324
-12.6125802968978,-16.1180956509583,-1.21412483905532,-0.27683192453324
-12.4812576657816,-16.1180956509583,-1.11318763668453,-0.349123430606434
-12.4413717774744,-16.1180956509583,-1.00646143267517,-0.407867221679216
-12.4382872144068,-16.1180956509583,-1.00646143267517,-0.407867221679216
-12.3093415723081,-16.1180956509583,-0.880801267127021,-0.505739598650974
-12.3083835936273,-16.1180956509583,-0.880801267127021,-0.505739598650974
-12.3205097849455,-14.8845329769123,-0.80027428660267,-0.568667940535916
-12.3206858354601,-14.8870146174092,-0.80027428660267,-0.568667940535916
-12.3543842029291,-14.2210791214238,-0.738462077418042,-0.631936467388731
-12.4184445449519,-13.8867332350496,-0.738462077418042,-0.631936467388731
-12.4252631205563,-13.4854413484671,-0.708530654320591,-0.665429566619054
