"Height","Roughness","Segregation","Diversity"
-12.9504710161009,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.946743392733,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-13.0108962451411,-16.1180956509583,-1.57664760574026,-0.0689927643441001
-12.8006748837759,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.7993969348112,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.8010308848077,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.9361477457045,-16.1180956509583,-1.496959482199,-0.110665456185398
-12.7342892868621,-16.1180956509583,-1.44513443690049,-0.154150563160598
-12.6623134977676,-16.1180956509583,-1.44513443690049,-0.154150563160598
-12.5860396119152,-16.1180956509583,-1.13376823491827,-0.317898192403191
-12.4944360166799,-16.1180956509583,-0.956420689173732,-0.42881231856186
-12.4887708912374,-16.1180956509583,-0.956420689173732,-0.42881231856186
-12.4273594217187,-16.1180956509583,-0.681321752526951,-0.667466498324442
-12.4276069923088,-16.1180956509583,-0.681321752526951,-0.667466498324442
-12.3749202648883,-14.4107255446596,-0.702633979732082,-0.659114648096054
-12.3737710831987,-14.409279480944,-0.702633979732082,-0.659114648096054
-12.3956827795885,-13.8844062913121,-0.654661436007391,-0.715006772586298
-12.3886103856901,-13.8753561083357,-0.654661436007391,-0.715006772586298
-12.335527330659,-13.6457171517476,-0.763404879383846,-0.613601782027354
