"Height","Roughness","Segregation","Diversity"
-12.950518173122,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.9471058790913,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-13.0121833940606,-16.1180956509583,-1.54489892254664,-0.0689927643441001
-12.8053878291691,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.8041140308073,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.8051737176147,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.9375599031172,-16.1180956509583,-1.496959482199,-0.110665456185398
-12.7426756700565,-16.1180956509583,-1.44513443690049,-0.154150563160598
-12.7127362757529,-16.1180956509583,-1.44513443690049,-0.154150563160598
-12.7168289383663,-16.1180956509583,-1.13079087722172,-0.277364973516048
-12.5610638648719,-16.1180956509583,-1.19392213847249,-0.29783430922193
-12.5645463491246,-16.1180956509583,-1.19392213847249,-0.29783430922193
-12.5138747076322,-16.1180956509583,-0.955606427633379,-0.43844801801449
-12.5137179981821,-16.1180956509583,-0.955606427633379,-0.43844801801449
-12.4515113980234,-16.1180956509583,-0.740555221365015,-0.613374230185317
-12.44813095841,-16.1180956509583,-0.740555221365015,-0.613374230185317
-12.5249292327843,-13.7980960741317,-0.675418703317324,-0.687982872891544
-12.5245609272456,-13.7959550200157,-0.675418703317324,-0.687982872891544
-12.6279757197608,-13.2936441090413,-0.655451415071237,-0.713856840855677
