"Height","Roughness","Segregation","Diversity"
-12.9103891716399,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.7121017908126,-16.1180956509583,-1.33222676090232,-0.216222984331713
-12.9503767087295,-16.1180956509583,-1.18562333838507,-0.244196832852476
-12.4785472072448,-16.1180956509583,-1.06087167179642,-0.367724635680883
-12.4714845493362,-16.1180956509583,-1.06087167179642,-0.367724635680883
-12.4154671496648,-15.2091921375182,-0.938269383037407,-0.464485127387805
-12.4089705304496,-15.1907383797404,-0.938269383037407,-0.464485127387805
-12.4184760789452,-13.5935469024534,-0.77891742474769,-0.593412033759829
-12.4133357118868,-13.5629006358646,-0.77891742474769,-0.593412033759829
-12.2523091750019,-13.4319891573705,-0.6898121085493,-0.686905491703822
-12.1618777855212,-13.3467014439565,-0.638610310575828,-0.744872471668585
-12.1416289101346,-13.2956585491753,-0.638610310575828,-0.744872471668585
-11.9354893525678,-13.4264413128327,-0.613852906293454,-0.776758886520801
-11.8941877877509,-13.5127217662498,-0.613793732117975,-0.776758886520801
-11.7086486639465,-13.5372679410186,-0.600419248017439,-0.793782727356656
-11.651379870045,-13.6024878448186,-0.599497183581042,-0.793782727356656
-11.5687371202144,-13.129642569545,-0.591894608252591,-0.802677662175385
-11.5714034231436,-12.8899541949318,-0.588308755100261,-0.802677662175385
-11.5449182668084,-12.584379230359,-0.586614322403278,-0.807040275327746
