Height,Roughness,Segregation,Diversity
3.84E-06,1.34E-06,0.577085934,0.427038118
3.85E-06,1.34E-06,0.577085934,0.427038118
4.32E-06,1.19E-06,0.600371364,0.402474628
2.48E-06,1.00E-07,0.2000001,0.933333433
2.99E-06,1.00E-07,0.263888989,0.805555656
2.33E-06,1.00E-07,0.330555656,0.761111211
3.52E-06,1.00E-07,0.360952481,0.676190576
3.55E-06,1.00E-07,0.360952481,0.676190576
3.94E-06,6.47E-07,0.437322037,0.578347678
3.93E-06,6.57E-07,0.437322037,0.578347678
4.28E-06,1.13E-06,0.473056153,0.53452825
4.18E-06,1.15E-06,0.473056153,0.53452825
4.71E-06,1.18E-06,0.511312643,0.492358126
5.70E-06,1.47E-06,0.53296235,0.46917878
5.34E-06,2.10E-06,0.532975511,0.46917878
7.06E-06,1.48E-06,0.543843421,0.457014143
7.58E-06,1.39E-06,0.544299554,0.457014143
9.49E-06,1.42E-06,0.55068062,0.450781025
9.67E-06,1.58E-06,0.55239208,0.450781025
9.48E-06,3.29E-06,0.555645807,0.447597805
1.01E-05,3.06E-06,0.558722389,0.447597805
1.21E-05,3.64E-06,0.558667895,0.446024528
2.37E-06,1.00E-07,0.2000001,0.933333433
2.85E-06,1.00E-07,0.238095338,0.857142957
2.19E-06,1.00E-07,0.29047629,0.838095338
3.35E-06,1.00E-07,0.306666767,0.755555656
3.35E-06,1.00E-07,0.306666767,0.755555656
3.75E-06,1.00E-07,0.338095338,0.695238195
3.77E-06,1.00E-07,0.338095338,0.695238195
4.19E-06,1.00E-07,0.405163007,0.615575402
4.19E-06,1.00E-07,0.405163007,0.615575402
4.16E-06,7.70E-07,0.460437976,0.552256987
3.72E-06,1.41E-06,0.502242906,0.505403719
3.97E-06,1.23E-06,0.502242906,0.505403719
4.15E-06,1.44E-06,0.538548892,0.466089127
4.17E-06,1.43E-06,0.538548892,0.466089127
4.54E-06,1.31E-06,0.563593042,0.440123211
4.75E-06,1.18E-06,0.563593042,0.440123211
5.08E-06,1.36E-06,0.578860051,0.422917826
5.19E-06,1.34E-06,0.578857846,0.422917826
5.68E-06,1.52E-06,0.590203693,0.410911868
2.48E-06,1.00E-07,0.2000001,0.933333433
3.01E-06,1.00E-07,0.263888989,0.805555656
2.21E-06,1.00E-07,0.330555656,0.766666767
3.49E-06,1.00E-07,0.331666767,0.708333433
3.53E-06,1.00E-07,0.331666767,0.708333433
3.74E-06,8.85E-07,0.41005301,0.605820206
3.83E-06,9.02E-07,0.41005301,0.605820206
4.00E-06,1.66E-06,0.473056153,0.53452825
4.10E-06,1.49E-06,0.473056153,0.53452825
4.66E-06,1.56E-06,0.511574738,0.492105135
5.47E-06,1.85E-06,0.533075931,0.469076347
5.51E-06,1.86E-06,0.533066642,0.469076347
6.94E-06,1.71E-06,0.542687306,0.458091945
7.57E-06,1.33E-06,0.542965272,0.458091945
9.48E-06,1.31E-06,0.549503062,0.45161783
9.28E-06,1.77E-06,0.550836463,0.45161783
1.01E-05,2.91E-06,0.553894633,0.448782239
1.05E-05,2.93E-06,0.556538319,0.448782239
1.20E-05,3.45E-06,0.556541739,0.446620567
2.38E-06,1.00E-07,0.2000001,0.933333433
2.39E-06,1.00E-07,0.2000001,0.933333433
2.25E-06,1.00E-07,0.213333433,0.933333433
2.87E-06,1.00E-07,0.214285814,0.904762005
3.02E-06,1.00E-07,0.214285814,0.904762005
3.25E-06,1.00E-07,0.263888989,0.805555656
2.31E-06,1.00E-07,0.380555656,0.711111211
3.79E-06,1.00E-07,0.360228702,0.675151615
3.82E-06,1.00E-07,0.360228702,0.675151615
3.72E-06,7.93E-07,0.402069066,0.617320297
3.46E-06,1.66E-06,0.449516188,0.561553589
3.77E-06,1.43E-06,0.449516188,0.561553589
4.32E-06,1.24E-06,0.56361304,0.441668823
4.48E-06,1.12E-06,0.56361304,0.441668823
4.76E-06,1.28E-06,0.690299597,0.311887708
4.93E-06,1.03E-06,0.690299597,0.311887708
5.34E-06,1.49E-06,0.597935469,0.403585615
5.34E-06,1.70E-06,0.597960723,0.403585615
5.90E-06,1.71E-06,0.508184826,0.493217765
2.48E-06,1.00E-07,0.2000001,0.933333433
3.04E-06,1.00E-07,0.263888989,0.805555656
2.28E-06,1.00E-07,0.3250001,0.777777878
3.63E-06,1.00E-07,0.364762005,0.676190576
3.65E-06,1.00E-07,0.364762005,0.676190576
4.03E-06,6.91E-07,0.437322037,0.578347678
4.04E-06,7.15E-07,0.437322037,0.578347678
4.35E-06,1.24E-06,0.473056153,0.53452825
4.46E-06,1.15E-06,0.473056153,0.53452825
5.09E-06,1.08E-06,0.511312643,0.492358126
6.34E-06,1.23E-06,0.532960769,0.46917878
6.08E-06,1.75E-06,0.532949035,0.46917878
7.44E-06,1.52E-06,0.543775749,0.457014143
7.91E-06,1.36E-06,0.543918593,0.457014143
9.67E-06,1.66E-06,0.549764433,0.450781025
9.62E-06,2.26E-06,0.550743074,0.450781025
9.99E-06,3.32E-06,0.554049614,0.447625841
1.04E-05,3.28E-06,0.556443119,0.447625841
1.29E-05,3.25E-06,0.556708004,0.446024232
2.38E-06,1.00E-07,0.2000001,0.933333433
2.39E-06,1.00E-07,0.2000001,0.933333433
2.20E-06,1.00E-07,0.2400001,0.906666767
2.82E-06,1.00E-07,0.23968264,0.865079465
2.90E-06,1.00E-07,0.23968264,0.865079465
3.27E-06,1.00E-07,0.245555656,0.829293029
3.21E-06,1.00E-07,0.253888989,0.823737474
3.74E-06,1.00E-07,0.271162271,0.780919181
3.75E-06,1.00E-07,0.271162271,0.780919181
3.89E-06,1.00E-07,0.300693377,0.738903354
4.25E-06,1.00E-07,0.36599526,0.662480439
4.28E-06,1.00E-07,0.36599526,0.662480439
4.08E-06,4.83E-07,0.402358802,0.615164576
3.84E-06,7.46E-07,0.402358802,0.615164576
4.37E-06,8.39E-07,0.4361755,0.575144671
4.40E-06,8.42E-07,0.4361755,0.575144671
3.95E-06,1.35E-06,0.471538262,0.536915322
4.11E-06,1.26E-06,0.471538262,0.536915322
4.14E-06,1.41E-06,0.484038598,0.520974361
2.38E-06,1.00E-07,0.2000001,0.933333433
2.84E-06,1.00E-07,0.238095338,0.857142957
2.21E-06,1.00E-07,0.29047629,0.838095338
3.27E-06,1.00E-07,0.293095338,0.775873116
3.28E-06,1.00E-07,0.293095338,0.775873116
3.59E-06,1.00E-07,0.304762005,0.733333433
3.61E-06,1.00E-07,0.304762005,0.733333433
4.07E-06,3.00E-07,0.379770862,0.643243662
4.08E-06,3.23E-07,0.379770862,0.643243662
3.75E-06,1.55E-06,0.445531641,0.563934915
4.67E-06,1.22E-06,0.476764908,0.528946079
4.70E-06,1.22E-06,0.476764908,0.528946079
4.82E-06,1.92E-06,0.49727777,0.505332842
5.07E-06,1.69E-06,0.497282765,0.505332842
5.82E-06,2.01E-06,0.510921826,0.490413166
5.96E-06,1.77E-06,0.510997707,0.490413166
7.27E-06,1.43E-06,0.521190496,0.479889449
7.63E-06,1.31E-06,0.522395157,0.479889449
8.90E-06,1.39E-06,0.523484953,0.47886617
2.37E-06,1.00E-07,0.2000001,0.933333433
2.84E-06,1.00E-07,0.238095338,0.857142957
2.19E-06,1.00E-07,0.29047629,0.838095338
3.35E-06,1.00E-07,0.306666767,0.755555656
3.35E-06,1.00E-07,0.306666767,0.755555656
3.70E-06,1.00E-07,0.373626474,0.659340759
3.72E-06,1.00E-07,0.373626474,0.659340759
4.17E-06,1.00E-07,0.441103055,0.580997653
4.18E-06,1.00E-07,0.441103055,0.580997653
3.61E-06,9.24E-07,0.468326218,0.542385297
3.99E-06,9.42E-07,0.513678706,0.492610896
3.70E-06,1.25E-06,0.513678706,0.492610896
4.15E-06,1.28E-06,0.539625514,0.464069987
4.23E-06,1.15E-06,0.539625514,0.464069987
5.02E-06,1.13E-06,0.559525912,0.443209066
5.14E-06,1.07E-06,0.559525912,0.443209066
5.15E-06,1.81E-06,0.575578719,0.425702819
5.27E-06,1.72E-06,0.575579905,0.425702819
5.89E-06,1.67E-06,0.583743745,0.417023529
2.38E-06,1.00E-07,0.2000001,0.933333433
2.87E-06,1.00E-07,0.238095338,0.857142957
2.19E-06,1.00E-07,0.276190576,0.838095338
3.45E-06,1.00E-07,0.306666767,0.755555656
3.45E-06,1.00E-07,0.306666767,0.755555656
3.95E-06,1.00E-07,0.345588335,0.683823629
3.99E-06,1.00E-07,0.345588335,0.683823629
4.05E-06,6.82E-07,0.422982992,0.595072588
3.82E-06,9.20E-07,0.422982992,0.595072588
4.15E-06,1.44E-06,0.476400447,0.531513344
4.64E-06,1.31E-06,0.51421954,0.489833516
4.72E-06,1.24E-06,0.51421954,0.489833516
5.56E-06,1.21E-06,0.537519809,0.464585027
5.14E-06,1.55E-06,0.537519809,0.464585027
5.87E-06,1.32E-06,0.552041846,0.449307757
6.07E-06,1.30E-06,0.552045199,0.449307757
6.68E-06,1.61E-06,0.559802695,0.440868956
6.95E-06,1.59E-06,0.560251653,0.440868956
8.33E-06,1.27E-06,0.565521107,0.435992137
2.38E-06,1.00E-07,0.2000001,0.933333433
2.39E-06,1.00E-07,0.2000001,0.933333433
2.19E-06,1.00E-07,0.246666767,0.906666767
2.84E-06,1.00E-07,0.25515883,0.845238195
2.88E-06,1.00E-07,0.25515883,0.845238195
3.34E-06,1.00E-07,0.260606161,0.806060706
3.34E-06,1.00E-07,0.260606161,0.806060706
3.40E-06,1.00E-07,0.262237862,0.794638795
3.41E-06,1.00E-07,0.262237862,0.794638795
3.95E-06,1.00E-07,0.324611629,0.708320902
4.12E-06,1.00E-07,0.362750525,0.662771631
4.15E-06,1.00E-07,0.362750525,0.662771631
4.18E-06,3.43E-07,0.378559527,0.640900599
4.20E-06,3.45E-07,0.378559527,0.640900599
3.53E-06,1.47E-06,0.435664297,0.576238697
3.53E-06,1.47E-06,0.435664297,0.576238697
4.02E-06,1.29E-06,0.450526423,0.556852466
4.20E-06,1.13E-06,0.450526423,0.556852466
4.22E-06,1.32E-06,0.467265633,0.538659902
2.38E-06,1.00E-07,0.2000001,0.933333433
2.86E-06,1.00E-07,0.238095338,0.857142957
2.20E-06,1.00E-07,0.29047629,0.838095338
3.43E-06,1.00E-07,0.306666767,0.755555656
3.43E-06,1.00E-07,0.306666767,0.755555656
3.92E-06,1.00E-07,0.345588335,0.683823629
3.99E-06,1.00E-07,0.345588335,0.683823629
4.56E-06,1.00E-07,0.422982992,0.595072588
4.56E-06,1.00E-07,0.422982992,0.595072588
4.67E-06,7.90E-07,0.476727305,0.531233253
4.38E-06,1.74E-06,0.518133511,0.486073581
4.28E-06,1.69E-06,0.518133511,0.486073581
5.08E-06,1.16E-06,0.541444898,0.460817792
5.20E-06,1.10E-06,0.541451219,0.460817792
5.53E-06,1.33E-06,0.556749517,0.444481107
5.65E-06,1.30E-06,0.556755236,0.444481107
6.32E-06,1.44E-06,0.564648537,0.436100527
6.36E-06,1.46E-06,0.564908756,0.436100527
7.70E-06,1.38E-06,0.568395943,0.432840771
2.48E-06,1.00E-07,0.2000001,0.933333433
3.01E-06,1.00E-07,0.263888989,0.805555656
2.35E-06,1.00E-07,0.338888989,0.744444544
3.58E-06,1.00E-07,0.364762005,0.676190576
3.61E-06,1.00E-07,0.364762005,0.676190576
4.53E-06,3.96E-07,0.41005301,0.605820206
4.05E-06,9.30E-07,0.41005301,0.605820206
4.59E-06,1.31E-06,0.472850779,0.534690899
4.57E-06,1.16E-06,0.472850779,0.534690899
4.91E-06,1.69E-06,0.511313231,0.492323332
5.87E-06,1.92E-06,0.533330514,0.469126212
5.99E-06,2.00E-06,0.533285041,0.469126212
8.11E-06,1.34E-06,0.543711753,0.456978176
8.72E-06,1.16E-06,0.54434208,0.456978176
9.26E-06,2.72E-06,0.550924432,0.450760501
9.21E-06,3.09E-06,0.55241334,0.450760501
1.08E-05,3.25E-06,0.555564462,0.447614928
1.13E-05,3.46E-06,0.558558443,0.447614928
1.33E-05,4.11E-06,0.557813314,0.446032853
2.49E-06,1.00E-07,0.2000001,0.933333433
3.05E-06,1.00E-07,0.263888989,0.805555656
2.37E-06,1.00E-07,0.322222322,0.777777878
3.68E-06,1.00E-07,0.364762005,0.676190576
3.71E-06,1.00E-07,0.364762005,0.676190576
4.69E-06,3.98E-07,0.41005301,0.605820206
4.21E-06,9.29E-07,0.41005301,0.605820206
4.82E-06,1.36E-06,0.472850779,0.534690899
4.85E-06,1.17E-06,0.472850779,0.534690899
5.30E-06,1.55E-06,0.511313231,0.492323332
6.36E-06,1.66E-06,0.532973412,0.469126212
6.38E-06,1.89E-06,0.532946083,0.469126212
8.38E-06,1.56E-06,0.543812073,0.456978176
9.02E-06,1.34E-06,0.544130905,0.456978176
9.34E-06,2.87E-06,0.550406242,0.450760501
9.54E-06,3.13E-06,0.551551552,0.450760501
1.11E-05,3.43E-06,0.554311866,0.447614928
1.27E-05,2.84E-06,0.556648344,0.447614928
1.31E-05,4.80E-06,0.556346236,0.446032853
2.36E-06,1.00E-07,0.2000001,0.933333433
2.46E-06,1.00E-07,0.215238195,0.902857243
2.41E-06,1.00E-07,0.237142957,0.885714386
3.04E-06,1.00E-07,0.26031756,0.826190576
3.14E-06,1.00E-07,0.26031756,0.826190576
3.42E-06,1.00E-07,0.276450316,0.775151615
3.42E-06,1.00E-07,0.276450316,0.775151615
3.75E-06,1.47E-07,0.340859914,0.69003794
3.81E-06,1.47E-07,0.340859914,0.69003794
4.25E-06,2.96E-07,0.387265919,0.630661883
4.09E-06,1.23E-06,0.437561915,0.572728097
3.92E-06,1.42E-06,0.437561915,0.572728097
4.49E-06,1.32E-06,0.462720112,0.542936795
4.43E-06,1.28E-06,0.462720112,0.542936795
4.96E-06,1.30E-06,0.485820494,0.517385834
4.83E-06,1.50E-06,0.485820621,0.517385834
5.18E-06,1.98E-06,0.493045149,0.508836549
5.38E-06,1.73E-06,0.493175529,0.508836549
6.14E-06,1.82E-06,0.503191944,0.498161642
2.48E-06,1.00E-07,0.2000001,0.933333433
2.74E-06,1.00E-07,0.214285814,0.904762005
2.39E-06,1.00E-07,0.223809624,0.895238195
2.94E-06,1.00E-07,0.235714386,0.857142957
2.94E-06,1.00E-07,0.235714386,0.857142957
3.81E-06,1.00E-07,0.313369084,0.724420777
3.81E-06,1.00E-07,0.313369084,0.724420777
4.11E-06,5.09E-07,0.375567316,0.648191005
4.25E-06,5.24E-07,0.375567316,0.648191005
4.12E-06,1.20E-06,0.471335756,0.538559914
5.03E-06,1.11E-06,0.625006619,0.380290883
4.73E-06,1.45E-06,0.625006619,0.380290883
5.59E-06,1.59E-06,0.578261867,0.42373488
5.85E-06,1.67E-06,0.57830507,0.42373488
7.29E-06,1.56E-06,0.514186271,0.487247755
8.17E-06,1.18E-06,0.514590988,0.487247755
9.47E-06,9.80E-07,0.608177479,0.393235216
9.98E-06,1.36E-06,0.609064214,0.393235216
9.47E-06,3.19E-06,0.734077676,0.266993249
2.38E-06,1.00E-07,0.2000001,0.933333433
2.40E-06,1.00E-07,0.2000001,0.933333433
2.25E-06,1.00E-07,0.213333433,0.933333433
2.89E-06,1.00E-07,0.214285814,0.904762005
3.10E-06,1.00E-07,0.214285814,0.904762005
3.32E-06,1.00E-07,0.263888989,0.805555656
2.40E-06,1.00E-07,0.3250001,0.7500001
3.86E-06,1.00E-07,0.398484948,0.643589844
3.92E-06,1.00E-07,0.398484948,0.643589844
3.87E-06,5.99E-07,0.552325521,0.462346161
3.59E-06,1.34E-06,0.665127177,0.340936073
3.61E-06,1.33E-06,0.665127177,0.340936073
3.99E-06,1.23E-06,0.795150282,0.206874796
4.06E-06,1.20E-06,0.795150282,0.206874796
4.69E-06,1.43E-06,0.878843558,0.121821094
4.69E-06,1.51E-06,0.878843558,0.121821094
5.27E-06,1.49E-06,0.930625052,0.069585161
5.45E-06,1.54E-06,0.930625052,0.069585161
6.21E-06,1.59E-06,0.961152398,0.038912404
2.36E-06,1.00E-07,0.2000001,0.933333433
2.44E-06,1.00E-07,0.215238195,0.902857243
2.42E-06,1.00E-07,0.25047629,0.885714386
3.01E-06,1.00E-07,0.26031756,0.826190576
3.16E-06,1.00E-07,0.26031756,0.826190576
3.24E-06,1.00E-07,0.293939494,0.770909191
3.25E-06,1.00E-07,0.293939494,0.770909191
3.69E-06,1.00E-07,0.325315349,0.708950663
3.56E-06,2.34E-07,0.325315349,0.708950663
3.81E-06,3.56E-07,0.364101797,0.659168886
3.69E-06,6.33E-07,0.409862968,0.604138404
3.72E-06,6.19E-07,0.409862968,0.604138404
3.96E-06,1.28E-06,0.437629543,0.571277332
4.02E-06,1.23E-06,0.437629543,0.571277332
4.42E-06,1.22E-06,0.462930906,0.54223733
4.46E-06,1.20E-06,0.462930906,0.54223733
4.87E-06,1.31E-06,0.479489974,0.523502624
5.04E-06,1.24E-06,0.47949907,0.523502624
5.42E-06,1.52E-06,0.487542366,0.514465236
2.37E-06,1.00E-07,0.2000001,0.933333433
2.84E-06,1.00E-07,0.238095338,0.857142957
2.19E-06,1.00E-07,0.29047629,0.838095338
3.35E-06,1.00E-07,0.306666767,0.755555656
3.35E-06,1.00E-07,0.306666767,0.755555656
3.78E-06,1.00E-07,0.338095338,0.695238195
3.79E-06,1.00E-07,0.338095338,0.695238195
4.28E-06,3.48E-07,0.405797201,0.612318941
4.28E-06,3.50E-07,0.405797201,0.612318941
3.82E-06,9.97E-07,0.470106899,0.540138735
4.19E-06,1.08E-06,0.510272504,0.496730261
4.23E-06,1.09E-06,0.510272504,0.496730261
4.63E-06,1.04E-06,0.539990506,0.463261745
4.70E-06,9.89E-07,0.539990506,0.463261745
4.82E-06,1.26E-06,0.561151468,0.441223987
4.78E-06,1.34E-06,0.561149034,0.441223987
5.49E-06,1.41E-06,0.575109109,0.425979672
5.72E-06,1.26E-06,0.575152815,0.425979672
5.91E-06,1.80E-06,0.578649821,0.422088606
2.37E-06,1.00E-07,0.2000001,0.933333433
2.79E-06,1.00E-07,0.238095338,0.857142957
2.28E-06,1.00E-07,0.238095338,0.885714386
2.93E-06,1.00E-07,0.260757676,0.813535454
2.97E-06,1.00E-07,0.260757676,0.813535454
3.48E-06,1.00E-07,0.294971795,0.751322111
3.52E-06,1.00E-07,0.294971795,0.751322111
3.92E-06,1.00E-07,0.349232126,0.683987028
3.93E-06,1.00E-07,0.349232126,0.683987028
4.19E-06,1.00E-07,0.391171542,0.628472096
4.65E-06,1.00E-07,0.450174721,0.564453019
4.43E-06,3.68E-07,0.450174721,0.564453019
4.60E-06,9.09E-07,0.460192278,0.547648733
4.59E-06,9.14E-07,0.460192278,0.547648733
4.38E-06,1.23E-06,0.482744576,0.52262247
4.31E-06,1.17E-06,0.482744576,0.52262247
4.62E-06,1.21E-06,0.517587976,0.485606289
4.55E-06,1.28E-06,0.517587976,0.485606289
4.97E-06,1.50E-06,0.525266388,0.477150688
2.37E-06,1.00E-07,0.2000001,0.933333433
2.81E-06,1.00E-07,0.238095338,0.857142957
2.17E-06,1.00E-07,0.252381052,0.866666767
3.25E-06,1.00E-07,0.306666767,0.755555656
3.26E-06,1.00E-07,0.306666767,0.755555656
3.60E-06,1.00E-07,0.371212221,0.666666767
3.60E-06,1.00E-07,0.371212221,0.666666767
3.77E-06,1.00E-07,0.4250001,0.6000001
3.77E-06,1.00E-07,0.4250001,0.6000001
4.01E-06,3.72E-07,0.467142392,0.548181918
3.79E-06,1.20E-06,0.519675425,0.489882962
3.80E-06,1.21E-06,0.519675425,0.489882962
3.89E-06,1.41E-06,0.545775579,0.460281197
4.05E-06,1.25E-06,0.545775579,0.460281197
4.55E-06,1.19E-06,0.561490584,0.442454985
4.54E-06,1.19E-06,0.561490584,0.442454985
4.50E-06,1.45E-06,0.578935138,0.423628769
4.54E-06,1.47E-06,0.578935138,0.423628769
5.06E-06,1.24E-06,0.594240221,0.408009642
2.38E-06,1.00E-07,0.2000001,0.933333433
2.83E-06,1.00E-07,0.238095338,0.857142957
2.19E-06,1.00E-07,0.276190576,0.838095338
3.34E-06,1.00E-07,0.306666767,0.755555656
3.34E-06,1.00E-07,0.306666767,0.755555656
3.93E-06,1.00E-07,0.379166767,0.6500001
3.93E-06,1.00E-07,0.379166767,0.6500001
3.85E-06,4.91E-07,0.420182436,0.59568671
3.84E-06,5.03E-07,0.420182436,0.59568671
3.36E-06,1.34E-06,0.477950661,0.530637566
3.87E-06,1.18E-06,0.518202051,0.488463581
3.95E-06,1.16E-06,0.518202051,0.488463581
4.77E-06,1.21E-06,0.543441552,0.459140685
4.50E-06,1.41E-06,0.543441552,0.459140685
4.57E-06,1.93E-06,0.559727592,0.442458617
4.55E-06,2.11E-06,0.559770693,0.442458617
5.50E-06,1.79E-06,0.568849331,0.432100191
5.73E-06,1.58E-06,0.569219089,0.432100191
6.83E-06,1.29E-06,0.573652127,0.427569402
2.38E-06,1.00E-07,0.2000001,0.933333433
2.40E-06,1.00E-07,0.2000001,0.933333433
2.25E-06,1.00E-07,0.213333433,0.933333433
2.92E-06,1.00E-07,0.214285814,0.904762005
3.11E-06,1.00E-07,0.214285814,0.904762005
3.33E-06,1.00E-07,0.263888989,0.805555656
2.30E-06,1.00E-07,0.338888989,0.7500001
3.90E-06,1.00E-07,0.403846254,0.628205228
3.92E-06,1.00E-07,0.403846254,0.628205228
3.44E-06,1.21E-06,0.534199234,0.479307459
4.30E-06,1.26E-06,0.702720866,0.301890863
4.36E-06,1.22E-06,0.702720866,0.301890863
5.37E-06,9.04E-07,0.828926048,0.172448832
5.30E-06,1.05E-06,0.828926048,0.172448832
4.75E-06,2.11E-06,0.905380932,0.095016817
5.39E-06,1.73E-06,0.905380932,0.095016817
5.71E-06,2.09E-06,0.949444522,0.050665839
6.29E-06,1.78E-06,0.949444964,0.050665839
7.91E-06,1.29E-06,0.973432404,0.026596999
2.38E-06,1.00E-07,0.2000001,0.933333433
2.83E-06,1.00E-07,0.238095338,0.857142957
2.21E-06,1.00E-07,0.285714386,0.847619148
3.19E-06,1.00E-07,0.27952391,0.796190576
3.31E-06,1.00E-07,0.27952391,0.796190576
3.69E-06,1.00E-07,0.328738029,0.714152614
3.71E-06,1.00E-07,0.328738029,0.714152614
3.65E-06,5.52E-07,0.397449752,0.625842374
3.68E-06,5.61E-07,0.397449752,0.625842374
3.87E-06,1.02E-06,0.435443848,0.574877694
4.28E-06,1.45E-06,0.468536833,0.537746297
4.44E-06,1.42E-06,0.468536833,0.537746297
5.30E-06,1.31E-06,0.492108217,0.510765259
5.20E-06,1.41E-06,0.492104392,0.510765259
5.50E-06,1.97E-06,0.507714727,0.493927913
5.94E-06,1.63E-06,0.507791201,0.493927913
6.94E-06,1.59E-06,0.514257309,0.486819056
7.18E-06,1.56E-06,0.515212335,0.486819056
8.40E-06,1.44E-06,0.516753011,0.485494585
2.38E-06,1.00E-07,0.2000001,0.933333433
2.39E-06,1.00E-07,0.2000001,0.933333433
2.26E-06,1.00E-07,0.213333433,0.933333433
2.83E-06,1.00E-07,0.214285814,0.904762005
2.91E-06,1.00E-07,0.214285814,0.904762005
3.10E-06,1.00E-07,0.2250001,0.861111211
2.53E-06,1.00E-07,0.305555656,0.788888989
3.60E-06,1.00E-07,0.309091009,0.742424342
3.63E-06,1.00E-07,0.309091009,0.742424342
3.72E-06,2.65E-07,0.400952481,0.626190576
3.57E-06,8.37E-07,0.562976196,0.448538402
3.71E-06,6.95E-07,0.562976196,0.448538402
3.71E-06,1.13E-06,0.688984906,0.316129249
3.87E-06,1.12E-06,0.688984906,0.316129249
4.50E-06,9.74E-07,0.790163552,0.211970018
4.29E-06,1.24E-06,0.790163552,0.211970018
4.56E-06,1.42E-06,0.860909399,0.139923859
4.88E-06,1.16E-06,0.860909399,0.139923859
5.32E-06,1.11E-06,0.909762498,0.090556136
2.38E-06,1.00E-07,0.2000001,0.933333433
2.91E-06,1.00E-07,0.238095338,0.857142957
2.20E-06,1.00E-07,0.276190576,0.838095338
3.57E-06,1.00E-07,0.306666767,0.755555656
3.57E-06,1.00E-07,0.306666767,0.755555656
4.25E-06,1.00E-07,0.379166767,0.6500001
4.26E-06,1.00E-07,0.379166767,0.6500001
4.43E-06,7.02E-07,0.421182366,0.593596159
4.45E-06,7.21E-07,0.421182366,0.593596159
4.59E-06,1.15E-06,0.478229418,0.529027676
4.97E-06,1.50E-06,0.515072232,0.489163049
4.83E-06,1.52E-06,0.515072232,0.489163049
5.63E-06,1.99E-06,0.534834532,0.466936736
5.74E-06,1.95E-06,0.534826106,0.466936736
6.84E-06,1.73E-06,0.545746885,0.455083215
7.04E-06,1.73E-06,0.545739281,0.455083215
8.12E-06,1.84E-06,0.551815869,0.448854372
8.36E-06,1.96E-06,0.552623705,0.448854372
8.71E-06,3.16E-06,0.555466088,0.445736067
2.36E-06,1.00E-07,0.2000001,0.933333433
2.84E-06,1.00E-07,0.238095338,0.857142957
2.18E-06,1.00E-07,0.280952481,0.838095338
3.31E-06,1.00E-07,0.306666767,0.755555656
3.31E-06,1.00E-07,0.306666767,0.755555656
3.67E-06,1.00E-07,0.371212221,0.666666767
3.68E-06,1.00E-07,0.371212221,0.666666767
3.78E-06,1.00E-07,0.386029512,0.639705982
3.78E-06,1.00E-07,0.386029512,0.639705982
3.84E-06,2.86E-07,0.438579998,0.578129217
3.47E-06,1.10E-06,0.492622458,0.521497134
3.48E-06,1.10E-06,0.492622458,0.521497134
3.86E-06,1.29E-06,0.523400099,0.483674065
3.56E-06,1.59E-06,0.523400099,0.483674065
4.45E-06,9.64E-07,0.56230335,0.442328829
4.50E-06,9.06E-07,0.56230335,0.442328829
4.85E-06,1.00E-06,0.581063718,0.42204316
4.90E-06,1.00E-06,0.581063718,0.42204316
5.06E-06,1.16E-06,0.600971721,0.401951309
2.38E-06,1.00E-07,0.2000001,0.933333433
2.84E-06,1.00E-07,0.238095338,0.857142957
2.20E-06,1.00E-07,0.276190576,0.838095338
3.36E-06,1.00E-07,0.306666767,0.755555656
3.36E-06,1.00E-07,0.306666767,0.755555656
3.89E-06,1.00E-07,0.379166767,0.6500001
3.90E-06,1.00E-07,0.379166767,0.6500001
3.99E-06,5.05E-07,0.420418889,0.595072588
4.00E-06,4.98E-07,0.420418889,0.595072588
3.54E-06,1.58E-06,0.476727305,0.531233253
4.20E-06,1.35E-06,0.516579515,0.488380299
4.41E-06,1.08E-06,0.516579515,0.488380299
4.49E-06,1.48E-06,0.54060524,0.46159408
4.47E-06,1.59E-06,0.540602155,0.46159408
5.00E-06,1.83E-06,0.554423652,0.446746872
4.81E-06,2.09E-06,0.554488258,0.446746872
6.26E-06,1.74E-06,0.562282879,0.438606883
6.36E-06,1.67E-06,0.56293392,0.438606883
7.51E-06,1.45E-06,0.56794809,0.433799901
2.38E-06,1.00E-07,0.2000001,0.933333433
2.87E-06,1.00E-07,0.238095338,0.857142957
2.20E-06,1.00E-07,0.29047629,0.838095338
3.46E-06,1.00E-07,0.306666767,0.755555656
3.46E-06,1.00E-07,0.306666767,0.755555656
3.96E-06,1.00E-07,0.345588335,0.683823629
3.98E-06,1.00E-07,0.345588335,0.683823629
4.37E-06,4.48E-07,0.423399115,0.593596159
4.42E-06,4.47E-07,0.423399115,0.593596159
4.15E-06,1.50E-06,0.479056533,0.528317013
4.65E-06,1.70E-06,0.516357876,0.487376574
4.39E-06,1.79E-06,0.516357876,0.487376574
5.26E-06,1.49E-06,0.536709703,0.465190394
5.31E-06,1.40E-06,0.536713829,0.465190394
5.89E-06,1.82E-06,0.549005468,0.45218099
6.19E-06,1.61E-06,0.549037355,0.45218099
7.46E-06,1.36E-06,0.555506377,0.445424015
7.75E-06,1.30E-06,0.556636233,0.445424015
8.68E-06,1.67E-06,0.560695691,0.441239344
2.37E-06,1.00E-07,0.2000001,0.933333433
2.80E-06,1.00E-07,0.238095338,0.857142957
