"Height","Roughness","Segregation","Diversity"
-12.905467300984,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.7780172216071,-16.1180956509583,-1.45189121648715,-0.144933909126011
-12.9745116371662,-16.1180956509583,-1.27381602024646,-0.183274271434839
-12.4796782578548,-16.1180956509583,-1.2000175991763,-0.286098112660279
-12.4708577979837,-16.1180956509583,-1.2000175991763,-0.286098112660279
-12.4976642167899,-14.279134580246,-1.00274451027667,-0.412976825260538
-12.4801506082697,-14.2745916558296,-1.00274451027667,-0.412976825260538
-12.2726187271361,-13.9498857448251,-0.841432790142171,-0.539275113757719
-12.3147589075791,-13.6582477138589,-0.841432790142171,-0.539275113757719
-12.1630948963197,-13.4675289527594,-0.760432170835262,-0.617149779224919
-11.962887279841,-13.056771564174,-0.712842628436986,-0.666878431409267
-11.8911470217786,-13.0694401190621,-0.712906658667574,-0.666878431409267
-11.6508335298387,-13.1436749778002,-0.687295406123058,-0.695735419498404
-11.6152312141448,-12.9359159135424,-0.686228531690159,-0.695735419498404
-11.5038709477796,-12.7000812000704,-0.676113747367043,-0.707327966775719
-11.4180786749819,-12.6890178845249,-0.673683475722834,-0.707327966775719
-11.2065737761178,-12.6893718318109,-0.66361239161186,-0.718103980960154
-11.198826236323,-12.3775928672693,-0.659900493521135,-0.718103980960154
-11.0625979310537,-12.3344524615837,-0.665536809102041,-0.717113762588688
