"Height","Roughness","Segregation","Diversity"
-12.8958032691732,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.671369927025,-16.1180956509583,-1.33222676090232,-0.216222984331713
-13.010308717609,-16.1180956509583,-1.17657350581355,-0.244196832852476
-12.4517184849477,-16.1180956509583,-1.10362452898416,-0.344840345115269
-12.4371934305346,-16.1180956509583,-1.10362452898416,-0.344840345115269
-12.4999432497265,-13.3241694064887,-0.891468834829403,-0.50117202699986
-12.4799834892444,-13.2754622052249,-0.891468834829403,-0.50117202699986
-12.1361954629393,-13.2476132127766,-0.748975418629656,-0.626066457189721
-12.1587016466297,-13.1826266300701,-0.748975418629656,-0.626066457189721
-11.9496772362122,-13.126394628311,-0.670790929762272,-0.708619598818962
-11.6839992359402,-13.0565276755396,-0.629300205668875,-0.75688343803281
-11.5991777119901,-13.2049137732996,-0.629319997003096,-0.75688343803281
-11.5369172445824,-12.5955845655898,-0.611263690520678,-0.78070198532588
-11.4567467113963,-12.6355534227864,-0.610691550272504,-0.78070198532588
-11.2629852925218,-12.5461890046372,-0.602092120932619,-0.79182301606046
-11.2209776031914,-12.418631047114,-0.601283945346244,-0.79182301606046
-11.119899923462,-12.1256267242129,-0.59596369246996,-0.800636269375421
-11.033593805957,-12.2359261756978,-0.595456833708942,-0.800636269375421
-10.9044500461128,-11.998093050593,-0.591332719570095,-0.805752575908384
