"KsHET","Ko2HET","Kno2HET","Kno3HET","Knh4AOB","Ko2AOB","Kno2NOB","Ko2NOB","MumHET","MumAOB","MumNOB","etaHET","bHET","bAOB","bNOB","bEPS","YHET","YAOB","YNOB","YEPS","Y1","Do2","Dnh4","Dno2","Dno3","Ds","diffT","s","o2","no2","no3","nh4","y1","y2","y3","y4"
0.276719017651779,0.190948436650779,0.137634630480164,0.175887067746455,0.777621206669806,0.372338265660339,0.0956216713466832,0.573715919216257,0.470534338234198,0.16631405917017,0.592533228728445,0.553620206228167,0.457142924912377,0.301504435537932,0.931783255925692,0.531685602225591,0.720326121537196,0.900617656144468,0.146092583308012,0.204484469158174,0.620614518883035,0.270898174229642,0.852573179674258,0.541279058687221,0.804005526216243,0.85175506696709,0.545693787869297,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.7446696832017,-16.1180956509583,-1.54044457428059,-0.100083348030673
0.52617635320273,0.522854421286587,0.502566275636694,0.594478738618641,0.242713257011516,0.927433366357745,0.134305175795021,0.408874611011532,0.314173000812452,0.610028540812784,0.29596923731946,0.180387302605429,0.478590201854403,0.153548178754311,0.448790741766257,0.60382337901682,0.115141287779764,0.19422984880509,0.342404128627123,0.579921957097514,0.547242431811932,0.393351610367137,0.848778153472727,0.198544329791146,0.660749362477464,0.692067990549741,0.387187534833524,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.6069723907844,-16.1180956509583,-1.18199357152026,-0.280301832801226
0.797090857390226,0.668608294263927,0.660037797373064,0.381103289592515,0.300477726966178,0.0899959277584546,0.369657828826685,0.695185557181993,0.862465906668514,0.792726466703472,0.300108642989197,0.792705444102242,0.309388641628312,0.318151807913378,0.307050087717704,0.512731117519548,0.502509153296931,0.53849075910496,0.462758724709613,0.625334956788039,0.197588400437329,0.823818991072156,0.827838063229155,0.0190027944116852,0.35225389777529,0.366955860899781,0.536821084272483,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.5542988097077,-16.1180956509583,-1.10362452898416,-0.344840345115269
0.89343363425043,0.32614632635352,0.856727286508772,0.0359937985652868,0.892087579137625,0.996206353697449,0.17885532961306,0.954374837293081,0.907992191112921,0.802323808325935,0.362080440074892,0.0715870566735566,0.0986714809164748,0.752753069429287,0.127629925195937,0.569233323991076,0.95833985771224,0.132381698310578,0.814710457070783,0.956005354279978,0.262686543296445,0.186229658037343,0.407678038157156,0.851671721980167,0.454479426325664,0.880028923674919,0.071487436386196,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.9577510406134,-16.1180956509583,-1.18562333838507,-0.244196832852476
0.573461977175404,0.800389327865899,0.804569859883377,0.252594580205421,0.86517780980463,0.0361976210700188,0.121136571578175,0.0744146656190867,0.717180885225918,0.597878247819155,0.657451352127156,0.169824036493152,0.284237648246597,0.0892275804981014,0.148397342942593,0.193588807908429,0.747936572037664,0.27404894782256,0.768972271304553,0.964228782014311,0.454456424522961,0.58737786110153,0.199322713439407,0.52065004429491,0.570858716100524,0.852820511352955,0.202496772234273,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.9132359952732,-16.1180956509583,-1.60943741243423,-0.0689927643441001
0.251741782723892,0.845115701356486,0.262690139652975,0.957070880668438,0.0384698515192023,0.743323734699571,0.417569337030385,0.935895140258206,0.782337715751211,0.629963386203631,0.19064499265442,0.240352621899047,0.872972283590139,0.925755434040995,0.0602667803891771,0.478065271875072,0.826571091442507,0.763495106250545,0.174303453667813,0.114845892421494,0.591972889999803,0.498241109627733,0.859765990553985,0.810853271893645,0.42553695635031,0.582283552836209,0.0355001925568238,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.9096912606943,-16.1180956509583,-1.60943741243423,-0.0689927643441001
0.712345244837694,0.0602938276319522,0.394129128926222,0.612738605979746,0.622299825712007,0.906303162328504,0.728562821674346,0.600551658902912,0.226999261876761,0.554694436322955,0.388855477894059,0.458470959861658,0.842858267254749,0.25767301872178,0.790774840462535,0.288995378434367,0.0210528025022938,0.383286753019272,0.811808237839799,0.556317325791886,0.568380801232543,0.576713648864156,0.0695112638738054,0.892779696065327,0.519419761181855,0.884624178749868,0.109526478054936,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.6178780106566,-16.1180956509583,-1.18199357152026,-0.280301832801226
0.838354710532817,0.482172500476572,0.403346354196841,0.411544381381262,0.251258510382905,0.249342094578302,0.824936374819389,0.813045039164933,0.162591732240283,0.267000341993212,0.0810388090784116,0.105801263905069,0.837275935497056,0.823749520575534,0.1870889478871,0.994945103404027,0.692763823505452,0.208259550624123,0.710185408365374,0.774314589727458,0.233668086783628,0.288262120477471,0.21611799605088,0.776680053619578,0.61538065380546,0.0653748517665082,0.769630525106737,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.8020815001818,-16.1180956509583,-1.39586340828997,-0.170957679499579
0.931612277693582,0.658571858463411,0.955894748502407,0.233488673331677,0.253405516018506,0.477062945772273,0.851893853692112,0.332994089917524,0.500278349062474,0.864770907498032,0.677391685478411,0.135766152478627,0.976092622059982,0.549316162602978,0.857245084719352,0.970561912141015,0.25204804365231,0.472951703406813,0.228276318540059,0.850535149040812,0.0352826801571047,0.301634530309489,0.165100942356133,0.346912841677706,0.397793212941288,0.447171661909495,0.841590970793525,0.999988472716175,0.993878764594521,0.999900858511698,0.99990553178855,0,-12.2618425414545,-13.6105357108781,-0.581711395288114,-0.810127272743475
0.52617635320273,0.522854421286587,0.502566275636694,0.594478738618641,0.242713257011516,0.927433366357745,0.134305175795021,0.408874611011532,0.314173000812452,0.610028540812784,0.29596923731946,0.180387302605429,0.478590201854403,0.153548178754311,0.448790741766257,0.60382337901682,0.115141287779764,0.19422984880509,0.342404128627123,0.579921957097514,0.547242431811932,0.393351610367137,0.848778153472727,0.198544329791146,0.660749362477464,0.692067990549741,0.387187534833524,0.999998078786029,0.993884721035071,0.999900858511698,0.99990553178855,0,-12.3919249882191,-13.4486289793873,-0.618876992771505,-0.763378403212946
0.533642707702682,0.68960409384757,0.355716611518472,0.795810891066564,0.392865567329655,0.707428064031175,0.278512692347818,0.338160969723874,0.590341165731643,0.175589453285333,0.239206736632492,0.398337153890253,0.783988058688112,0.696663489555913,0.586120829371501,0.795712245735286,0.888261662421195,0.780481125524169,0.884630623289962,0.655671298938991,0.170419190864194,0.50268385410041,0.517924855025428,0.665635578050844,0.337796297979291,0.282400109057528,0.367488995886338,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.891676349785,-16.1180956509583,-1.39971697604671,-0.136528963848624
0.797904338432977,0.944595656342826,0.131100082002626,0.187962267390637,0.543005174748407,0.842114226005113,0.736044858236361,0.358333304728236,0.301292112447619,0.438923016797718,0.924598013208612,0.715202224124179,0.0488385776450406,0.10756641195364,0.83974260675161,0.393106505410757,0.496883208014762,0.49151438564902,0.116208456692077,0.751855225784624,0.428215098033479,0.813063836330451,0.0986817065923736,0.447934981389312,0.584040847019399,0.71780506043486,0.195344439928058,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-13.0734151304925,-16.1180956509583,-1.60943741243423,9.9999995058387e-08
0.646627592105676,0.407391476377983,0.632738842594153,0.367804503390942,0.599739729842105,0.717223203844652,0.225456857706448,0.674067185972319,0.600398405532562,0.523422882450679,0.57678125029129,0.298782663016014,0.508775982164558,0.567885641550045,0.717494114291191,0.336984689166964,0.451747077243264,0.333917771087087,0.249345384052196,0.53589675809713,0.507021410878893,0.851652596438143,0.554338418333726,0.454416977801246,0.385291876539009,0.505649953019392,0.553040144470345,0.999981970145813,0.993884721035071,0.999900858511698,0.99990553178855,0,-12.3283535815914,-13.3171035537579,-0.659765377917064,-0.719744948675529
0.21464359712315,0.232975159871147,0.299442075891822,0.426242708276679,0.659841379534208,0.344018980276478,0.0788597605032562,0.949730938275647,0.0523267234900702,0.432461046650172,0.0423142218784326,0.129408060729586,0.564578216371928,0.0488604095357002,0.00713632552020079,0.953297707420025,0.0145972758340387,0.819645980620455,0.755191387912977,0.612971807216355,0.998168052360753,0.48783633936292,0.926453607675444,0.416674268913776,0.841194704551013,0.0232585930659403,0.634193142167215,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.3539315600892,-16.1180956509583,-0.741932898395895,-0.621444950747812
0.400912572211014,0.417931270761928,0.373127619716347,0.575860403477167,0.367910230900728,0.182839956377417,0.451639943369564,0.409583281240577,0.388727055104309,0.669311263248344,0.645753660205599,0.528373857877337,0.671332837665232,0.500659591100333,0.513443024138031,0.389525202128542,0.367402231388003,0.366423449344919,0.273375017770333,0.671711813844844,0.470593706112788,0.774163447935056,0.503691582751354,0.395605150962456,0.846271243410395,0.571535307048011,0.43749907105139,0.999927141654801,0.993869829933695,0.999900858511698,0.99990553178855,0,-12.136248679498,-13.6027053228369,-0.577724258250819,-0.819111802079711
0.906380734208051,0.989571518617546,0.795757750062851,0.887463799369373,0.0842531538285584,0.178722077576475,0.662474762123315,1,1,0.88417600594785,0.889279582292369,0.76111493257523,0.481308469506532,0.892452780569961,0.206451633895496,0.397244562173655,0.858597632461093,0.480666783578769,0.00906064862030868,0.335027916811467,0.138684811151198,0.511333300232956,0.97606228949612,0.0245347764424604,0.429421438661902,0.992879761902266,0.1587284563507,0.99999926107155,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.4625077621858,-15.0614448947261,-1.04172002717662,-0.391674375023013
0.917647252218503,0.913459051842154,0.371715355513762,0.823887922385736,0.829216848153564,0.145418068279524,0.153850527160994,0.655110648603959,0.0634460147666283,0.848830034946416,0.931270744043272,0.593572974666156,0.0180588466399201,0.217828792767714,0.710322522203395,0.277960946337703,0.939237598804525,0.955230226898222,0.962448387041374,0.724845062417839,0.843141624344617,0.0989345754623625,0.611020048516847,0.31459678490371,0.110685752191806,0.849246592301801,0.276115578347308,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.6330314980674,-16.1180956509583,-1.42943343614718,-0.167761287197192
0.763380857685658,0.294068493280609,0.960770226013249,0.573573368246703,0.591645970271973,0.760962267118012,0.827648867927909,0.100315227932361,0.496202629290387,0.62139869449487,0.683476810311284,0.839636617531212,0.141662776980923,0.75625317290162,0.237684812841834,0.0678251439757523,0.397744499424044,0.496952603682917,0.414592111283245,0.448371064549718,0.32444807412004,0.724431076864371,0.36232743871829,0.640523521053366,0.139620325447215,0.0610870841160575,0.947871389217944,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.6024202447326,-16.1180956509583,-1.18199357152026,-0.280301832801226
0.729362235615508,0.265673867918725,0.345296957031286,0.985451541671402,0.44470983829232,0.172606589110561,0.0337147431862915,0.146493153379814,0.203431057821076,0.735471000401496,0.393365728965993,0.293075156283301,0.864949924940636,0.0921038799913292,0.887613557490768,0.353936338782509,0.598485434701972,0.127568506022282,0.744894189804224,0.0641270477490973,0.347233560588955,0.826280398144874,0.358321300437642,0.161503763052003,0.148762916184336,0.780822460219266,0.881249200794556,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.9465764582577,-16.1180956509583,-1.60943741243423,-0.0689927643441001
0.695620791520927,0.566307712764521,0.414857743168201,0.443425549978575,0.65497317680276,0.523787021893109,0.355107833483652,0.6021944626762,0.309463865754175,0.27051567490114,0.383697942389331,0.327077807422355,0.307174226051431,0.713837514240577,0.729681637821207,0.309991848416576,0.505509808212865,0.625624559312375,0.595293769966535,0.632829189052975,0.873067971039211,0.484620408580889,0.576304287219893,0.384431180960283,0.640643733573695,0.721667311385968,0.42925600237755,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.5221673613146,-13.8089362163851,-0.734354586168257,-0.63676320571732
0.110850600616922,0.339016967721972,0.265910182070647,0.566756080747579,0.0214839159031487,0.153713533879679,0.228003256616053,0.86215441990763,0.910983392058873,0.280879497535397,0.151376512495751,0.389818850352316,0.729187818716824,0.1598894446602,0.917936445766081,0.924379484367171,0.879034667091512,0.0180622554058295,0.129914151063138,0.421418112253776,0.861670842695297,0.0867205019566809,0.719169692616378,0.0863737368855705,0.709360612341584,0.0302360996946004,0.679757489252439,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.915142725274,-16.1180956509583,-1.28379471671164,-0.176623416361142
0.5517433357707,0.429391990000759,0.476764200374455,0.545441020157946,0.125687162650068,0.636171742567133,0.702228527430529,0.568315346936659,0.558326382754184,0.47379269915151,0.816040222392974,0.615488185796108,0.462147402493191,0.37855929443593,0.577949381160851,0.673533792131209,0.509296756487424,0.665399011948155,0.670145090264367,0.680901077008307,0.249546459088327,0.636446770895302,0.435980252923284,0.518586255963355,0.250706187458173,0.751599132632742,0.509708866922217,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.4071964213955,-16.1180956509583,-0.969779153088912,-0.430782762246312
0.126454590823467,0.559433139471904,0.942546911341829,0.094660376673523,0.18245283419461,0.0216624416976834,0.0398692606688084,0.671594079909914,0.325999749789819,0.222511060399653,0.990010020824506,0.871950800326997,0.221090060136076,0.724227841954735,0.643294960273869,0.22804027007701,0.30539505568298,0.736566009529647,0.629815336928038,0.013586297940084,0.5109952334201,0.230436794981094,0.742981405053904,0.175840439358707,0.90669071526009,0.976846518991855,0.317964988034991,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.690869963775,-16.1180956509583,-1.54044457428059,-0.100083348030673
0.31202101549542,0.588592508557061,0.275846774504698,0.198307017249474,0.453188407467985,0.385889933460487,0.676739193133191,0.299591019172676,0.781268334691039,0.912213972469886,0.685067984986105,0.623048445558977,0.356167517186525,0.49319582983604,0.0948931308806311,0.143329809257376,0.236933631523736,0.0618162947370011,0.429016698764817,0.539575664211271,0.878088396285303,0.317955612089246,0.0353575735838216,0.380972024600293,0.859659350419597,0.429905134143753,0.340421643415206,0.999563145500184,0.993523363641688,0.999887461013279,0.99990553178855,0,-12.2301962267163,-13.1233646771792,-0.67077289944276,-0.708619598818962
0.686663888163448,0.20147633687417,0.0211407579967093,0.943275426955892,0.213396715059391,0.151587440355158,0.348952874768736,0.548493344490648,0.635716027775138,0.654667403938977,0.886017320299393,0.00470866624575132,0.113467823355923,0.959789174152907,0.554979327844366,0.317941526657249,0.656957875301886,0.729533586777141,0.329394996418837,0.215934697689511,0.0471408037729751,0.117447401668174,0.560197643109312,0.9282375325378,0.866380248485375,0.136810219943331,0.225701697000305,0.999289150830814,0.993705035078472,0.999900858511698,0.99990553178855,0,-11.9511801484014,-13.2003805824366,-0.468474646390393,-0.981269195858714
0.519167120695911,0.682626316892562,0.605583439790892,0.260956962983006,0.568387656860673,0.444844132788392,0.435210058604289,0.471692546717621,0.274870943137324,0.659612328368725,0.587395591391919,0.602126184439337,0.253639861330728,0.514049241872113,0.481829250205469,0.289365247011088,0.640471439048943,0.676158759230238,0.546539103999238,0.639900714755729,0.359811725075782,0.617426367437398,0.638884760244924,0.413160619494239,0.571792374169029,0.912106635960491,0.961134501311769,0.999991132858596,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.3452882771602,-13.5800892626494,-0.704387477005176,-0.673051938842334
0.276719017651779,0.190948436650779,0.137634630480164,0.175887067746455,0.777621206669806,0.372338265660339,0.0956216713466832,0.573715919216257,0.470534338234198,0.16631405917017,0.592533228728445,0.553620206228167,0.457142924912377,0.301504435537932,0.931783255925692,0.531685602225591,0.720326121537196,0.900617656144468,0.146092583308012,0.204484469158174,0.620614518883035,0.270898174229642,0.852573179674258,0.541279058687221,0.804005526216243,0.85175506696709,0.545693787869297,0.99980004596135,0.993849975131861,0.999900858511698,0.99990553178855,0,-12.2574038353726,-13.070411283601,-0.0993995046809158,-2.35370138544456
0,0.743537371850627,0.681286465761522,0.422124367431937,0.206860179969916,0.214891644723047,0.555080389745406,0.477423989605606,0.181831812728112,0.95049797847498,0.754757450572978,0.577537732350596,0.581195294745425,0.456785649865967,0.611774801378962,0.416001391688762,0.625435296895198,0.584919571661293,0.487443282954129,0.403261875167008,0.376770105565114,0.333369212855425,0.380358354189746,0.746588591441502,0.190644581388336,0.25835328947182,0.872194179332276,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.564919660995,-16.1180956509583,-1.29980778567287,-0.244881489049695
0.292479897837246,0.519240087026111,0.251095902826367,0.583695857009915,0.165416814400709,0.155902324671939,0.48880594159868,0.420648635961063,0.364203654761506,0.247632670672749,0.566418142815192,0.214379148790066,0.839888103725824,0.497179743484487,0.184918399904026,0.426999645089743,0.552850929516027,0.0644806444994251,0.493427239188641,0.253397987514904,0.66520714166027,0.728729538383709,0.857548428749333,0.814643816491317,0.46621223890994,0.00808947634984456,0.997655218613037,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.7148184336546,-16.1180956509583,-1.34585300741511,-0.190929810293098
0.10337250760834,0.91602182154566,0.548496210799144,0.415532241249096,0.204121619090487,0.294364218281271,0.0714742143008878,0.981695679722184,0.58660782945711,0.732838613348389,0.81884344731455,0.585919275561279,0.986118835841298,0.646846267482971,0.247815564781248,0.524406661243956,0.730695349168886,0.376595828230029,0.571212486788234,0.487644602181097,0.00405837287437127,0.855582387771114,0.173655304259621,0.0916034563164913,0.938924793497378,0.462453200508769,0.715559060876893,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.7301706253031,-16.1180956509583,-1.33222676090232,-0.216222984331713
0.109645868170202,0.574045123298055,0.780671321410664,0.993215370070075,0.833139971227791,0.0537885322109687,0.805517658622583,0.386907741706291,0.91938006925172,0.534178995262388,0.859028839942551,0.977538628541693,0.800634382225539,0.998270194285458,0.854728851473687,0.760039353427827,0.0663564980730929,0.515290616494451,0.0581580409686305,0.647745975047677,0.792056314459052,0.263499576329599,0.623508423733047,0.205730351450646,0.489471935737897,0.993878284869244,0.806327877386557,0.999998522143099,0.993884721035071,0.999900858511698,0.99990553178855,0,-12.9027693180902,-16.1180956509583,-1.16760483872654,-0.258482788263124
0.446836996253282,0.167200383669542,0.0396340750279116,0.145902421841615,0.173945876007952,0.0303244863408436,0.422422701395462,0.0683873813701709,0.457109370593825,0.231634886803235,0.6404880550963,0.103738531784092,0.778995983886734,0.397460274062789,0.123955973218303,0.0929829050321252,0.463664189274105,0.629972358322547,0.253356429349239,0.456142245792017,0.0561938622897034,0.721745301398348,0.897505023824119,0.240101464689688,0.877280672259053,0.475309551714761,0.0904479662350194,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.9489976378229,-16.1180956509583,-1.60943741243423,-0.0689927643441001
0.963380944653693,0.301364802332466,0.41064040297535,0,0.294867137588289,0.972482828294013,0.839272088959267,0.186448733237322,0,0.687020304661146,0.333016489355905,0.829013892825702,0.666892118218423,0.168843570912215,0.0382092995373266,0.771258600855669,0.0569031629220299,0.934586415185575,0.718059408182168,0.691936694841317,0.840201477383778,0.246793973962964,0.669637582649111,0.989871986563979,0.591365793772299,0.525474283268337,0.0062133093181832,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.4464004031987,-14.0065287006781,-0.592492520788735,-0.7878584351569
0.298662828362115,0.965218708519736,0.555140470736093,0.240206748208265,0.390577261515742,0.0618601745866457,0.717013590887175,0.565866756012238,0.158897050136452,0.123296535476714,0.496893394060686,0.573689326559491,0.0248665877695141,0.541468028150911,0.0108568237651557,0.787298282224239,0.853023680161038,0.710015728359706,0.968289681022707,0.363816340196137,0.950863343642164,0.0720974636419557,0.981758489570828,0.798441814205752,0.407826120822938,0.0702938454512938,0.722625665251949,0.999978423289252,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.3031903379016,-13.7523423502775,-0.642084848467699,-0.736511092030569
0.889613615045345,0.782658743624504,0.684939152735837,0.702237497290996,0.333826107653793,0.508335480271869,0.76794689874439,0.244384289715025,0.802140853749303,0.679348327017686,0.837687352182907,0.599941265328333,0.794963112608764,0.490979795138638,0.828543422818353,0.416829755671617,0.448529839393438,0.6113273941852,0.558920336590611,0.0710665753209165,0.388023137215463,0.155828525391007,0.545577993313777,0.687572143875894,0.765046687914224,0.36327619738245,0.628360599596813,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.7362163340118,-16.1180956509583,-1.54044457428059,-0.100083348030673
0.0147292199167784,0.413083707553874,0.0994326474642587,0.727112629082884,0.989339963104468,0.75358017925794,0.132082489768095,0.58348917505857,0.650888188930716,0.1310856643242,0.254075626457996,0.296123319199951,0.32355907094937,0.287076140190521,0.260109654724881,0.874341774392319,0.532221560080626,0.972158194088655,0.203031050420716,0.27147108581191,0.414847595402283,0.982890540417579,0.00806515345598751,0.157228448745326,0.730039362376273,0.298395813196815,0.0770689398889409,0.999885022733133,0.993875786374246,0.999900858511698,0.99990553178855,0,-12.2611168253506,-13.5648493180869,-0.756106428749298,-0.62161539092296
0.80912648035873,0.748061754685919,0.666710208928401,0.950540630562162,0.226475531282615,0.626780269455408,0.0501746112020414,0.223949290604893,0.816826671671492,0.840444727815215,0.157965062989348,0.422496080572129,0.269029393221325,0.24632764662234,0.135273984355931,0.00522542679330627,0.679445677953478,0.575464189860706,0.958063438296934,0.121546182129684,0.916329221135052,0.272381870893322,0.24527372174402,0.958744149226526,0.886592037433329,0.348179177080393,0.0267230791362343,0.999277327975609,0.993724889880305,0.999900858511698,0.99990553178855,0,-12.0015528039087,-13.4268150392094,-0.0667597093296994,-2.73712716659638
0.84086329285158,0.15056173441351,0.599597044907815,0.110672303993469,0.440089641768104,0.546866689988184,0.253337668253972,0.179729238748815,0.247403481442918,0.0903036648282641,0.503455833976799,0.406665011283016,0.788228153471062,0.129514426641316,0.312438696288692,0.176846372605516,0.19786676630181,0.469423028744848,1,0.0160010233634913,0.218762062128957,0.913065078774428,0.810577206140146,0.794260919230989,0.595282088709579,0.983439750939848,0.298629259525875,1,0.993889684735529,0.999900858511698,0.99990553178855,0,-12.544814495777,-16.1180956509583,-1.12497031545549,-0.32733910574855
