"KsHET","Ko2HET","Kno2HET","Kno3HET","Knh4AOB","Ko2AOB","Kno2NOB","Ko2NOB","MumHET","MumAOB","MumNOB","etaHET","bHET","bAOB","bNOB","bEPS","YHET","YAOB","YNOB","YEPS","Y1","Do2","Dnh4","Dno2","Dno3","Ds","diffT","s","o2","no2","no3","nh4"
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
0.0428270012151226,0.0382853445843945,0.723138803419015,0.94729603548363,0.130165712189991,0.299923096659125,0.928410709279017,0.0322840452489356,0.139694984541373,0.836657996620336,0.460146128702343,0.409626403722192,0.976798076772977,0.112041508276804,0.655212840345176,0.672723344841172,0.564218368848814,0.0821522427899781,0.803865726679122,0.150689322662365,1.00388726749833,0.384271911376252,0.03966027728484,0.855996030477719,0.446350163426379,0.841474720442199,0.0971567591814821,1,0.616175510235405,0.954758568324362,0.976184908973065,1
