"FD","Fractal","nparticle","mass"
-13.0504469821146,-0.80550540018057,1.79175946922805,-34.8519188359354
-12.9665427138957,-0.934333048614182,2.05412373369555,-34.626287568778
-12.951537582095,-0.92670120129474,2.05412373369555,-34.5947472372517
-12.7736095907286,-1.10206960177227,2.50143595173921,-34.1120296465958
-12.6751131150991,-1.01184795196616,2.50143595173921,-33.77224328688
-12.5185233017139,-1.22486136862437,2.96527306606928,-33.3461898456538
-12.3894686706022,-1.12856402407643,2.96527306606928,-32.9050683688824
-12.1907704062327,-1.37161630563426,3.61091791264422,-32.391384040899
-12.0511446354726,-1.28108459608585,3.61091791264422,-31.9039968033558
-11.8644592672134,-1.49681042620818,4.18661983833127,-31.3738108396614
-11.6401341142053,-1.71708855993435,4.91412439371541,-30.8094383804387
-11.5047489382623,-1.62999643944962,4.91412439371541,-30.3090114662864
-11.3083104035499,-1.81691793345288,5.52704529615615,-29.7610727881171
-11.1640459525061,-1.74164154194401,5.52704529615615,-29.2515606926582
-10.9450150547006,-1.92259609870448,6.27852142416584,-28.6892409038509
-10.8052016898717,-1.84461957888496,6.27852142416584,-28.1873307844038
-10.6152275147407,-2.00607486230596,6.90153597916822,-27.6547042417269
-10.4735721105114,-1.93920475414052,6.90153597916822,-27.1647288085458
-10.2728520539592,-2.09015290301564,7.65973724526298,-26.6476226387152
-10.1483486522323,-2.02261087619356,7.65973724526298,-26.2075186093271
-9.98983249300456,-2.1640305014115,8.28510979853255,-25.7708078020226
-9.82367460007102,-2.29540546242018,8.97744946920709,-25.3608156621029
-9.73927111197926,-2.21998965298738,8.97744946920709,-25.0408643873854
-9.61928553665571,-2.30972924578828,9.58498882040506,-24.7166543967966
-9.54958334558259,-2.23306699240415,9.58498882040506,-24.4573076622595
-9.44254580616315,-2.31150021468907,10.198616825623,-24.1875066919279
-9.38391089943955,-2.23105105576302,10.198616825623,-23.9673668662865
-9.29327277278024,-2.27287340462352,10.8383762648421,-23.7391144721301
-9.24158669804767,-2.19105800411452,10.8383762648421,-23.5440575054498
-9.16133282588333,-2.23521375591685,11.4185422553962,-23.3415120881299
-9.08175279421914,-2.29120091323145,11.9383029982681,-23.1454516662221
-9.04129050433738,-2.21050994320694,11.9383029982681,-22.9841860027721
-8.97178590801404,-2.27170828602576,12.3887016550557,-22.8095059541621
-8.93374439426551,-2.18925953548408,12.3887016550557,-22.6583052223438
-8.86485305394488,-2.24744598682394,12.7998778294244,-22.4847291838131
-8.82706856538186,-2.16228345286386,12.7998778294244,-22.3351128144008
-8.75735196974594,-2.22103586816077,13.1773646885925,-22.1598184643166
-8.71910927488201,-2.13886696550217,13.1773646885925,-22.008877009004
-8.65335394196798,-2.20446751570723,13.5163446647979,-21.8401569401253
-8.6157205891117,-2.1291157193117,13.5163446647979,-21.6926930910864
-8.55226413101497,-2.20552402016768,13.8293059622862,-21.534087649837
-8.48867500295026,-2.28532362736525,14.1201395664575,-21.37460543431
-8.45609711920997,-2.21534980903574,14.1201054981408,-21.2417144031716
-8.39487914242038,-2.30092565521501,14.4083052174574,-21.0880273067573
-8.36442795929502,-2.23259986905123,14.4078698082011,-20.9631090620542
-8.30943034499944,-2.31754088366381,14.6911420945657,-20.8232984671528
-8.2825224380795,-2.253554444874,14.6900942162512,-20.7121446989715
-8.2295109172199,-2.33970157936887,14.991785801863,-20.5814200271234
-8.20708884514926,-2.28028698531872,14.9900820743926,-20.4869682975828
-8.16137236005143,-2.35609816019387,15.2558183231168,-20.3771642581864
