"FD","Fractal","nparticle","mass"
-13.0573298609552,-0.793838803144369,1.79175946922805,-34.8742046007218
-12.9540537176968,-0.982004475561766,2.19722457733622,-34.6677288924085
-12.9427967185897,-1.02016270095479,2.19722457733622,-34.7472200042377
-12.796840501383,-1.14339850359908,2.56494935746154,-34.3181493818243
-12.7486329661412,-1.09112609846862,2.56494935746154,-34.1230690328865
-12.6036850765233,-1.34303975570513,3.13549421592915,-33.8208120543948
-12.5439002811711,-1.25770148278668,3.13549421592915,-33.5622989603397
-12.3779145512346,-1.49210501440536,3.71357206670431,-33.1910107411553
-12.3098859099329,-1.39704170896549,3.71357206670431,-32.8864560316751
-12.1348592841185,-1.62161694874427,4.33859707674655,-32.4748692173511
-11.9454514598804,-1.83356455403072,4.99450591216637,-32.0336205133208
-11.8822223412028,-1.73628136894017,4.99450591216637,-31.7100776137046
-11.6903063138618,-1.93781083379221,5.66642668811243,-31.2555234330766
-11.623600002223,-1.83957595691512,5.66642668811243,-30.919857347856
-11.4317993447236,-2.02900196282035,6.34948858061601,-30.4611922195545
-11.3622227224173,-1.93162878637809,6.34948858061601,-30.1183265086013
-11.1725765698855,-2.10868436526031,7.03544464012303,-29.6610882699517
-11.1005637952507,-2.01302953867183,7.03544464012303,-29.314355895296
-10.9142286610788,-2.17996873712755,7.72391623543723,-28.8622634944857
-10.8404913441758,-2.08676483952316,7.72391623543723,-28.5153912676149
-10.6580096084369,-2.2447396284389,8.41396373676737,-28.0719874510793
-10.468008879817,-2.3964567084175,9.10449084788433,-27.6197293369164
-10.4075176090926,-2.30536457212798,9.10449084788433,-27.3035533433116
-10.2263770993758,-2.44930870995371,9.79437556445235,-26.8743753783848
-10.1698748287488,-2.36329313066178,9.79437556445235,-26.5824757490297
-10.0032458714188,-2.49668116908433,10.4799660762889,-26.194476604563
-9.95383196554459,-2.41428835921155,10.4799660762889,-25.9382309399212
-9.80628590607845,-2.53220282069094,11.1417835196473,-25.6023354862326
-9.76470344458224,-2.45000272083481,11.1417835196473,-25.3830930473157
-9.63802013785489,-2.56165744918469,11.7141979793031,-25.0940078281889
-9.51947851480996,-2.66271056221771,12.215283098781,-24.8206677906576
-9.49170237294946,-2.58472420813135,12.215283098781,-24.6542866398604
-9.38797505746997,-2.68082627570189,12.6503301699574,-24.4168362583489
-9.36387056549965,-2.60283872916685,12.6503301699574,-24.2709267466926
-9.27079369369983,-2.69292258965164,13.0329951889515,-24.0572149662565
-9.24961961020489,-2.6145640818058,13.0329951889515,-23.9276213518017
-9.16344440688282,-2.70155944147323,13.3812523793672,-23.7311703196089
-9.14416678439443,-2.62190298149191,13.3812523793672,-23.6119070066241
-9.0667210480361,-2.70654473170334,13.6885095672021,-23.4345337527419
-9.04838151787375,-2.62363786487858,13.6885095672021,-23.3209378255174
-8.97432386630484,-2.70457884856522,13.9782407851371,-23.1524428548493
-8.90071928640269,-2.77468624734085,14.246911862815,-22.9819298429721
-8.88493825030451,-2.69470915741716,14.246911862815,-22.8762084629726
-8.81433899564448,-2.77265139244381,14.5018969357143,-22.7146339632011
-8.79802460017566,-2.69114378138186,14.5018969357143,-22.607046473233
-8.72509717947304,-2.77170670619708,14.7560985071972,-22.4380724024902
-8.70880755866595,-2.69090489822735,14.7560965552042,-22.331674195363
-8.63542323668669,-2.77553764869547,15.0229261291615,-22.1629779160333
-8.61991277475975,-2.69723156515484,15.0227075589774,-22.0607978045461
-8.54949092370689,-2.78317391572522,15.2940463040415,-21.9002972203865
-8.48051962836326,-2.85917258923138,15.5619525263419,-21.7425951054945
