"FD","Fractal","nparticle","mass"
-13.0130551175712,-0.81069959653408,1.79175946922805,-34.7334841286636
-12.9737235239538,-0.886192149244299,1.94591014905531,-34.7072849677382
-13.0064929610735,-0.910953462477667,1.94591014905531,-34.8712251402396
-12.8564363380454,-1.04495830601341,2.30258509299405,-34.4477575497257
-12.8196405488452,-1.00142407718961,2.30258509299405,-34.3051225491561
-12.707056682429,-1.21862091392693,2.77258872223978,-34.0830342793263
-12.6617915744188,-1.16283110929028,2.77258872223978,-33.8941387228577
-12.5333098400778,-1.39874375292762,3.36729582998647,-33.6179253889106
-12.4808983362679,-1.32648035122256,3.36729582998647,-33.3889999210226
-12.3440496668779,-1.52735151861328,3.93182563272433,-33.0739525191859
-12.1924133241853,-1.72255386154995,4.52612697864764,-32.7297247577385
-12.1404480664626,-1.6460778687897,4.52612697864764,-32.4719075845699
-11.984633561304,-1.83521666512775,5.15097677864933,-32.108052619099
-11.9294808705573,-1.75521558372526,5.15097677864933,-31.8353823332213
-11.7712897871387,-1.9360579175127,5.78444037767366,-31.4607247284374
-11.7136707906256,-1.85439171565763,5.78444037767366,-31.178812046956
-11.5560245814605,-2.01801696596986,6.40324301727274,-30.800527661918
-11.4962094719455,-1.935699246978,6.40324301727274,-30.5125940218591
-11.3399932967035,-2.09470806119222,7.028201432058,-30.1341702682017
-11.2781976890031,-2.012948659856,7.028201432058,-29.8423807196103
-11.1232000452587,-2.16339735824515,7.65007350354853,-29.4653717224625
-10.9614592466862,-2.31101033181026,8.27272385338727,-29.0783986683603
-10.9070527541173,-2.22745866202841,8.27272385338727,-28.7990262838468
-10.7481685457096,-2.36786194324047,8.89228156286569,-28.4180514162248
-10.6930923163227,-2.28591604050766,8.89228156286569,-28.1408158080905
-10.5379728275095,-2.42088408317518,9.50642206860629,-27.7694718480835
-10.4832950182315,-2.34145798944568,9.50642206860629,-27.4985965462621
-10.334296386499,-2.46877638078954,10.1086056165051,-27.1436509778985
-10.2818923515866,-2.39337570021383,10.1086056165051,-26.8866622171236
-10.1412028053834,-2.512630045934,10.6906895798449,-26.5556205855112
-10.0032287119567,-2.61921174308111,11.2344621026671,-26.2332246676068
-9.96479904125493,-2.55069358773521,11.2344621026671,-26.0234931657693
-9.84576396897578,-2.64556204503691,11.7080365525953,-25.7433543323165
-9.81190115068062,-2.58326379386,11.7080365525953,-25.5593501560323
-9.70573076420543,-2.66779905220843,12.128090563309,-25.311146690347
-9.67625479708318,-2.61062408349119,12.128090563309,-25.1506350371383
-9.57854522249272,-2.68826699028236,12.5154797609583,-24.9272035081317
-9.55273213755547,-2.63445383926351,12.5154797609583,-24.7849606525277
-9.46804708508142,-2.70473923953667,12.8510904685399,-24.589737217747
-9.44485886658351,-2.65323129165443,12.8510904685399,-24.4611976881163
-9.36605563378479,-2.71979902894226,13.1639957954427,-24.2837627576132
-9.29111267274165,-2.77533573003367,13.4458458974871,-24.1118671589083
-9.27365542966525,-2.7319301687284,13.4458458974871,-24.0055490275648
-9.20357689929928,-2.78584478920448,13.7114804902013,-23.8468326965966
-9.18753714572205,-2.74333696156558,13.7114804902013,-23.7481483023289
-9.12231753094745,-2.79424842220003,13.9572123567312,-23.6005569115459
-9.10772263872825,-2.7527144917202,13.9572123567312,-23.5096473284625
-9.04590109241904,-2.8025537773861,14.1901359050868,-23.3699411025456
-9.03254015981062,-2.76160683868482,14.1901359050868,-23.2855892988063
-8.97483378457646,-2.80938114366047,14.4068235536029,-23.1551332017071
-8.91696354741766,-2.85126622915526,14.6175341162891,-23.0243879012552
-8.90563488757926,-2.81550758727915,14.6175341162891,-22.9469916808688
-8.85007733236245,-2.85701830258698,14.8185282663901,-22.8200421922435
-8.83880215106978,-2.81968556834587,14.8185282663901,-22.7432648317995
-8.78323745685029,-2.86324795449803,15.0195945561079,-22.6169586706963
-8.77158317861604,-2.82365162490995,15.0195945561079,-22.5383634721746
-8.71598985153292,-2.86811413346494,15.2213494248345,-22.4120789616631
-8.70424620304434,-2.82726634359554,15.2213494248345,-22.3332885462061
-8.6522386672179,-2.8724978267172,15.4130882147996,-22.2155904534502
-8.64062711221775,-2.83145858472692,15.4130882147996,-22.1379896105167
-8.58896849420732,-2.87651802369654,15.6011939384286,-22.0175665761698
-8.53547837853074,-2.91717854775755,15.791216651737,-21.894685498192
