"FD","Fractal","nparticle","mass"
-13.0552896235166,-0.792893631426126,1.79175946922805,-34.8682521838516
-13.0025039361543,-0.896709804281608,1.94591014905531,-34.6999596286121
-12.9719669962113,-0.933137950030524,1.94591014905531,-34.590970916334
-12.9104794714701,-0.985908587092601,2.07944154167984,-34.4086195296043
-12.9252252830879,-0.972123874903262,2.07944154167984,-34.4528031140565
-12.7711896469509,-1.180237362768,2.484906649788,-33.9757209579278
-12.6836475447205,-1.14175685601689,2.484906649788,-33.7067481180675
-12.5856422462135,-1.34666177162791,2.89037175789616,-33.4075037188928
-12.4788665136884,-1.31430102712373,2.89037175789616,-33.0830934115568
-12.3651109435986,-1.51834805453903,3.38777436133001,-32.7387735105175
-12.2460369475773,-1.69269592215985,3.95508249488859,-32.3793441531405
-12.1230426867536,-1.68335897377621,3.95508249488859,-32.0088096977685
-11.9972323937779,-1.84100411287414,4.58087749341905,-31.6303052642261
-11.8694468025071,-1.83520047080625,4.58087749341905,-31.2462179278773
-11.7403148457114,-1.97292583726146,5.23962837019936,-30.8583280112976
-11.6102811264683,-1.96924296200977,5.23962837019936,-30.4678957639937
-11.4797458544523,-2.09021196873088,5.90862626879898,-30.0760687913415
-11.3489521027286,-2.08793448231213,5.90862626879898,-29.6835408380915
-11.2181793545036,-2.19549018522418,6.58479139238572,-29.2911249170209
-11.087769997903,-2.19426237358985,6.58479139238572,-28.8998322996144
-10.9579754809737,-2.29001475385168,7.2664082653045,-28.5104056622184
-10.8293798913256,-2.37587325447715,7.95029092142984,-28.1245903690366
-10.7024255617895,-2.37521835723187,7.95029092142984,-27.7437082529798
-10.5775044428507,-2.45357996833921,8.63394458400074,-27.3689319887894
-10.4562120655317,-2.45201039526226,8.63394458400074,-27.0050461370144
-10.3386543721852,-2.52352183068929,9.31170491435666,-26.6523671565371
-10.2265032634869,-2.51853557735694,9.31170491435666,-26.3159100313754
-10.1212625077787,-2.58333446636726,9.97094992006586,-26.0001858530219
-10.0224835946239,-2.56966083053877,9.97094992006586,-25.7038482222025
-9.93147169727744,-2.63140825347981,10.5802309232704,-25.4308119255427
-9.84672374309871,-2.69623246889485,11.1108525967051,-25.1765671883147
-9.767138319514,-2.67161964107779,11.1108525967051,-24.9378096860911
-9.69431126321458,-2.73693414214796,11.5723201542591,-24.7193269330548
-9.62578072382724,-2.70642772560473,11.5723201542591,-24.5137337349795
-9.56149648500837,-2.77048817492616,11.9738694291023,-24.3208797588255
-9.50189534430014,-2.73451538912931,11.9738694291023,-24.1420754377408
-9.4448135972998,-2.79630022362761,12.3261463888446,-23.9708293984957
-9.39116608257997,-2.75576135097379,12.3261463888446,-23.8098858211177
-9.3399476847909,-2.81773866692661,12.6362069513204,-23.6562288166012
-9.2903789670471,-2.77389588097997,12.6362069513204,-23.5075197565893
-9.24421584457536,-2.83553236386489,12.9215951216278,-23.3690273326463
-9.19911960973214,-2.88342126961825,13.1806081342933,-23.2337359914202
-9.15570443909532,-2.84850180389702,13.1806081342933,-23.1034879302352
-9.1113404288714,-2.89142481098794,13.4405270300905,-22.976606327891
-9.07042303168721,-2.8509249323882,13.4405270300905,-22.8530348879411
-9.02751541220381,-2.89516604657291,13.6817736585104,-22.7305883083009
-8.98816638403106,-2.84885004471156,13.6817736585104,-22.6110446810674
-8.94433905179729,-2.89460354579552,13.9221077086737,-22.4879453408677
-8.90557157425788,-2.84381248988984,13.9221077086737,-22.3692840393171
-8.86243140890977,-2.89700088398984,14.1526178785912,-22.2464268695125
-8.81770374843413,-2.93989232107232,14.3962136378568,-22.1219623856996
-8.77463375531598,-2.89817358653557,14.4028619429607,-21.988428960607
-8.73087976142004,-2.94711821962556,14.6434688952346,-21.8642600632207
-8.69276688277285,-2.90815012279917,14.6434688952346,-21.7454984459035
-8.6512513469738,-2.95928850201098,14.8750175490407,-21.6256041612746
-8.61384077512749,-2.92008170823481,14.8749894718872,-21.5089839532542
-8.57229509211506,-2.96880962853577,15.1093121832212,-21.3926014392135
-8.53673788311148,-2.93007551468678,15.1090335304871,-21.281250023045
-8.49800516261519,-2.98065131083516,15.3260599292221,-21.1699858611355
-8.46467006051466,-2.94355319895731,15.3249124949246,-21.0655116999106
