"FD","Fractal","nparticle","mass"
-13.0459182108592,-0.808776185388092,1.79175946922805,-34.8390920426316
-13.0328960342886,-0.810538219438072,1.79175946922805,-34.7960729777949
-13.0933491826711,-0.84394337264862,1.79175946922805,-34.9701969480966
-13.0013106723082,-0.886449291997373,1.94591014905531,-34.6932395185434
-12.9965519628853,-0.897680497638671,1.94591014905531,-34.6759180452514
-12.9531297749794,-0.98523805443402,2.12823170584927,-34.5594701411354
-12.9900769030663,-1.01203307268159,2.12823170584927,-34.6905539727731
-12.8849960663408,-1.07848727012869,2.36085400111802,-34.3899359161349
-12.8607241270082,-1.0663890493952,2.36085400111802,-34.3072944250376
-12.8060452043359,-1.14553366697523,2.58021682959233,-34.1889072912517
-12.7766779454703,-1.22633959328083,2.72129542785223,-34.0860167039496
-12.7443726766939,-1.21556183162538,2.72129542785223,-33.9750403833378
-12.70914687559,-1.27574212282349,2.84490938381941,-33.8561798561445
-12.6710655719436,-1.26264378193637,2.84490938381941,-33.729744363107
-12.6132267325331,-1.38403683129334,3.16124671203156,-33.5844388732772
-12.572049102769,-1.37161563609166,3.16124671203156,-33.4458585770092
-12.5025999414134,-1.46251478314336,3.48431228837266,-33.2835588960982
-12.4600001334061,-1.44261282143133,3.48431228837266,-33.1354735781275
-12.3850625785408,-1.54231255369241,3.8458832029236,-32.9613888929856
-12.3417828877541,-1.51772224266631,3.8458832029236,-32.8059550679472
-12.2751785417401,-1.61927063792794,4.16511363311031,-32.630946095755
-12.2298448359096,-1.71514536091644,4.38202663467388,-32.4686480300448
-12.1819929580708,-1.69448479117005,4.38202663467388,-32.3021512596968
-12.1182989580133,-1.77901945685608,4.68398136641238,-32.12272164119
-12.0683297594176,-1.75793005145247,4.68398136641238,-31.9510671682526
-11.9906881787817,-1.84571443236106,5.06512347938033,-31.7588108096295
-11.9409933410896,-1.82231407410711,5.06512347938033,-31.5848199907752
-11.8554017054365,-1.89762707409192,5.47058858748849,-31.3846088656763
-11.8071600820409,-1.86998095558616,5.47058858748849,-31.209935532676
-11.732868227141,-1.95397036338109,5.82422862773207,-31.0160448768275
-11.6698242040498,-2.03186105958085,6.10479323241498,-30.8290965128908
-11.620984959817,-2.00560906545659,6.10479323241498,-30.6522031725341
-11.5594500686386,-2.08182836243815,6.38620569185317,-30.465935985124
-11.5081886345192,-2.05797180242981,6.38620569185317,-30.2863115102713
-11.4340531669572,-2.13051003340642,6.73791549969024,-30.0903618700026
-11.3826816170077,-2.10647311492309,6.73791549969024,-29.9104038106771
-11.2987421573831,-2.1768984608673,7.15038768288019,-29.70765508833
-11.2489952216887,-2.15002090837948,7.15038768288019,-29.5289573153602
-11.1679054024682,-2.21331450752976,7.53262361878879,-29.3281641718108
-11.1191654131475,-2.18447558089751,7.53262361878879,-29.1505376698002
-11.0507178578869,-2.25545362604235,7.85290553953685,-28.9590818085944
-10.9893150423296,-2.3205285037632,8.12480224279535,-28.7732456428915
-10.9397497156212,-2.29511466936736,8.12480224279535,-28.5962219505697
-10.8731038989029,-2.35846812171435,8.43554920237573,-28.4078774183149
-10.8229392802304,-2.33477263203348,8.43554920237573,-28.231831688986
-10.7444152012049,-2.39094552301345,8.81242668002085,-28.0370282455238
-10.696077800311,-2.36577035431402,8.81242668002085,-27.8645604089693
-10.6158585897307,-2.4199751183009,9.20220738874599,-27.6707881834279
-10.5698766063118,-2.39292619846745,9.20220738874599,-27.5030533211529
-10.499514190174,-2.44855700764384,9.5338286810391,-27.3194964758518
-10.4393102755124,-2.50513796637809,9.80724093441027,-27.1451260568878
-10.3957821326062,-2.47988897265103,9.80724093441027,-26.9854042026572
-10.3383559867014,-2.53314688199299,10.0713720615323,-26.8181409926262
-10.2953817068895,-2.51047183022479,10.0713720615323,-26.6642224058588
-10.2326686024626,-2.5573522269437,10.3707185917038,-26.4995289939388
-10.1919140474177,-2.53544611756442,10.3707185917038,-26.3535681123859
-10.1248895906222,-2.5770511405549,10.6978230572547,-26.1933550965513
-10.0878853382795,-2.5543870581597,10.6978230572547,-26.0578724864791
-10.0246966182288,-2.59413991520483,11.0043473137447,-25.9073477446209
-9.99119793555998,-2.57089091253648,11.0043473137447,-25.7821620461216
-9.93851704255917,-2.61147909583899,11.2553871369166,-25.646130106506
-9.89383018243709,-2.65026318390421,11.4595415657378,-25.5194462395753
