"FD","Fractal","nparticle","mass"
-13.0449577900705,-0.804092266402179,1.79175946922805,-34.8359897460303
-12.9821835407718,-0.907385149291151,1.94591014905531,-34.6362610070805
-13.0180050391323,-0.932231066423409,1.94591014905531,-34.7351950829823
-12.8409473168135,-1.08157507239744,2.30258509299405,-34.1930518361928
-12.7405166027256,-1.01656786239189,2.30258509299405,-33.8825730926608
-12.621549602344,-1.20844625517572,2.63905732961526,-33.5180284776587
-12.4872455797191,-1.14366797480287,2.63905732961526,-33.1093263468502
-12.3413568515288,-1.36763270737774,3.09104245335832,-32.6675980808788
-12.1873207910196,-1.32430814416001,3.09104245335832,-32.2027941188001
-12.0278367391585,-1.54373023520391,3.63758615972639,-31.7226225164215
-11.8648686646154,-1.72690810869012,4.24849524204936,-31.2326480267025
-11.6997713767775,-1.7134428460637,4.24849524204936,-30.7367015082514
-11.5334534247855,-1.87254319804234,4.89783979995091,-30.2373505132012
-11.3666141297739,-1.86601307060701,4.89783979995091,-29.7365937231303
-11.1998169440921,-2.00071670213001,5.56987005706993,-29.2360592273482
-11.0335661862057,-1.99760797896648,5.56987005706993,-28.7372210656881
-10.868984957776,-2.11427259010367,6.25151845244229,-28.2434259214374
-10.7065839602382,-2.11266829486063,6.25151845244229,-27.7561918641771
-10.5478443047671,-2.21419744516561,6.93886627400719,-27.2799541770129
-10.3947209658462,-2.21184610226351,6.93886627400719,-26.820572912371
-10.2488966442065,-2.29872956796278,7.62851762657506,-26.3830935732052
-10.1139645563235,-2.37183678439747,8.31971738685061,-25.9782944037793
-9.99072020690669,-2.35510025115592,8.31971738685061,-25.6085598919353
-9.87711539255667,-2.40393197152322,9.01191382319881,-25.2677441144857
-9.77638685150796,-2.36842318197337,9.01191382319881,-24.9655574669424
-9.68376419890926,-2.39434964581955,9.70423141167526,-24.6876887876528
-9.59854437525581,-2.34372616125886,9.70423141167526,-24.4320288065205
-9.52154368260947,-2.35945505198117,10.3829463405526,-24.2010261705085
-9.4477477456841,-2.297745029776,10.3829463405526,-23.9796377796849
-9.38025156849568,-2.33013791055845,10.9997637814067,-23.7771487950282
-9.31588989074523,-2.38473519653599,11.5380960121122,-23.5840637066943
-9.25419164887544,-2.31513999086207,11.5380960121122,-23.398968863568
-9.19737110094932,-2.38141493550378,12.0111131655401,-23.2285069205411
-9.14201505011841,-2.30863959333957,12.0111131655401,-23.0624385622674
-9.0881624880314,-2.38084673582536,12.4236270063789,-22.900880764194
-9.03554870100172,-2.30305214828289,12.4236270063789,-22.7430391758646
-8.98289754046281,-2.37463671598012,12.7913155221891,-22.5850850336694
-8.93027771401177,-2.29192461531573,12.7913155221891,-22.4272246540376
-8.87786687089379,-2.36379988160919,13.1260461875264,-22.2699911513701
-8.82461201548944,-2.28239117621365,13.1260461875264,-22.1102258050039
-8.77428481537748,-2.36210105277123,13.4334184604473,-21.9592440157937
-8.72398072220476,-2.44857267401281,13.7186736132473,-21.8083313483447
-8.67490893193187,-2.3737655751679,13.7186736132473,-21.6611154712164
-8.62718146431591,-2.46780064344334,13.9923335251844,-21.5179328355417
-8.58025310660356,-2.39580046844709,13.9921384364913,-21.3771479650313
-8.53464050345476,-2.49227153719866,14.2700234478493,-21.240310339958
-8.49191648197344,-2.42440039195811,14.2689708476603,-21.1121379887929
-8.44876567159052,-2.52153112761264,14.5638159171157,-20.9826897384406
-8.41098565314588,-2.45987817427387,14.5620910352226,-20.8693492944227
-8.37257918072692,-2.55714816334141,14.8690215701427,-20.7541317587062
-8.33766148241479,-2.65081458098761,15.174901367293,-20.6493785001195
-8.3047723674013,-2.59407833467237,15.1721151320145,-20.5507109854445
