"FD","Fractal","nparticle","mass"
-13.0584063898436,-0.788296889236886,1.79175946922805,-34.8774666655517
-12.9931275957438,-0.914029723248887,2.05412373369555,-34.7032323710372
-12.9922019503093,-0.920494604438005,2.05412373369555,-34.7114482727754
-12.8784911365869,-1.039012072783,2.36085400111802,-34.4115294181766
-12.8263620589169,-1.01119188124655,2.36085400111802,-34.2309629418551
-12.7335999922953,-1.23495296665099,2.83321334405622,-33.9956424946982
-12.6637394556006,-1.18354926275845,2.83321334405622,-33.7513863038758
-12.5332079980608,-1.38360326506941,3.38099467434464,-33.4417766490245
-12.4529012409001,-1.31949930127678,3.38099467434464,-33.1496282173015
-12.3298683655246,-1.51114590905929,3.8877303128591,-32.8115291484993
-12.1723335835262,-1.70910482561777,4.5685062016165,-32.4349752004557
-12.0878248319028,-1.64414184077173,4.5685062016165,-32.106656768252
-11.9494915990957,-1.82053773804545,5.13932163505758,-31.7304169430556
-11.85731057011,-1.75843938466124,5.13932163505758,-31.3850845741687
-11.6936441385567,-1.9302116748486,5.8573615625845,-30.9827737760907
-11.6021275124036,-1.86398317814552,5.8573615625845,-30.633651125903
-11.4612263595912,-2.02378084639794,6.4589650461356,-30.2459934424941
-11.3647376993158,-1.96349354455446,6.4589650461356,-29.8914155981498
-11.2042333608758,-2.10890099498409,7.19383607006694,-29.4901334011415
-11.1104898873244,-2.04623310096519,7.19383607006694,-29.1404591890398
-10.9738228413593,-2.18793442508815,7.79967134771464,-28.7614951290352
-10.8098640022876,-2.32198732648456,8.53715266915584,-28.3656370388551
-10.7274908204189,-2.2581302120294,8.53715266915584,-28.0399266692349
-10.5955016360969,-2.38696999849439,9.1347328144677,-27.6820227325992
-10.5153752129229,-2.33073951368174,9.1347328144677,-27.3761219655013
-10.3735374599945,-2.44632099409807,9.82830053688585,-27.0346271499554
-10.3043897181568,-2.39028134534225,9.82830053688585,-26.7639293561917
-10.2016395320925,-2.50240986041019,10.3329035348001,-26.4843825017053
-10.1400768234955,-2.45172870061047,10.3329035348001,-26.2496130780609
-10.0388311548329,-2.54685988217656,10.8523500189376,-26.0010893957056
-9.94392079703989,-2.62748923437022,11.2947669676018,-25.7688083886542
-9.89934486042136,-2.58093709667923,11.2947669676018,-25.585490320964
-9.81929755460138,-2.65384373128281,11.6697599686895,-25.3858072534214
-9.78047970249021,-2.6107694145554,11.6697599686895,-25.2262742492408
-9.70564512584524,-2.67452359930359,12.0173981514965,-25.0464045004616
-9.67234888265184,-2.6337908019751,12.0173981514965,-24.9079304107115
-9.60829247029985,-2.69176012071029,12.3139651529896,-24.7501072629667
-9.57859560791687,-2.65240746132288,12.3139651529896,-24.6261614553845
-9.5181964889873,-2.70505208511855,12.5922652258146,-24.4830409584694
-9.49124956614606,-2.66558822176978,12.5922652258146,-24.3693227205104
-9.4365621766908,-2.71623728356558,12.8452893732444,-24.239632514713
-9.38381623377603,-2.75716373329325,13.074929572963,-24.1130354059426
-9.36182681933323,-2.72512589527311,13.074929572963,-24.0149099403841
-9.31080371401205,-2.76562623033096,13.2991469612276,-23.8964840718091
-9.29055194726489,-2.7332507702212,13.2991469612276,-23.8050863061403
-9.24494308051358,-2.77218144544188,13.498383196828,-23.6960094390441
-9.22622520998387,-2.73961597566905,13.498383196828,-23.6111040174006
-9.18048190379898,-2.77838519879996,13.6977838957189,-23.5052644639578
-9.16316674857561,-2.74491317552672,13.6977838957189,-23.4257645790728
-9.12119607068026,-2.78268051055299,13.8794221951512,-23.3265565890768
-9.07838771996957,-2.81547658570291,14.0590153256328,-23.2267872059493
-9.06267633185124,-2.78649374094086,14.0590153256328,-23.1512104564357
-9.0210013954793,-2.81983899934934,14.2320692375664,-23.0528064702359
-9.00522066446951,-2.78861182559182,14.2320692375664,-22.9771119290076
-8.96463235625077,-2.82461476857081,14.402493937356,-22.8811750028337
-8.94852216196631,-2.79128202564819,14.402493937356,-22.8043531478575
-8.90794485493785,-2.8284336455488,14.5717919928906,-22.7081936274932
-8.89186303949719,-2.79372412897167,14.5717919928906,-22.6317657165214
-8.85147369551175,-2.83266707645141,14.7401227039677,-22.5353358119335
-8.8356035187206,-2.79752108015527,14.7401227039677,-22.4601047852388
-8.79569385328728,-2.83640967888046,14.9063080572199,-22.3650703773726
-8.75677806917584,-2.86943994865471,15.0668960066862,-22.2737520538438
