"FD","Fractal","nparticle","mass"
-13.0514205616607,-0.802953089877911,1.79175946922805,-34.8549313602171
-12.9650440780727,-0.944526903979189,2.10413415427021,-34.6385826220051
-12.9502715333827,-0.96064727421937,2.10413415427021,-34.5902055132587
-12.807781556538,-1.09776213914266,2.46809953147162,-34.1953456478345
-12.7204364349179,-1.03222571987629,2.46809953147162,-33.8981862564048
-12.5601750094594,-1.26534542916112,3.02529107579554,-33.5082848253079
-12.4511390338256,-1.17631081556229,3.02529107579554,-33.1211941316733
-12.2855392096052,-1.39304795012684,3.56671182013973,-32.6687125224467
-12.1586277825987,-1.31014524610532,3.56671182013973,-32.2266644086213
-11.9670402175435,-1.53249362360823,4.26549281841793,-31.7275285733229
-11.7815656653585,-1.73028405357875,4.8736694390231,-31.2240841991745
-11.6561622891261,-1.64923658753839,4.8736694390231,-30.7621220420016
-11.4473195495327,-1.84641802836976,5.60138054103812,-30.2354037149909
-11.3229902292208,-1.7647793993669,5.60138054103812,-29.7715654188703
-11.1374436848847,-1.93829144316036,6.22969373584023,-29.2625038321046
-11.0077076914335,-1.86569054353404,6.22969373584023,-28.7963915706267
-10.808631640113,-2.02959205690097,6.96489147035295,-28.2850943191658
-10.684556603129,-1.9572785844544,6.96489147035295,-27.8350078820876
-10.5109538174112,-2.10945562104212,7.6032995841418,-27.3589249592026
-10.3916302981074,-2.04560121851011,7.6032995841418,-26.9372273261404
-10.2175400931238,-2.18188301111456,8.3449328504166,-26.4947618815111
-10.0632402884777,-2.31122915061434,8.98629641541881,-26.0889967336385
-9.97726914928947,-2.24087869076473,8.98629641541881,-25.7605136316892
-9.83049872092307,-2.3476508770187,9.68947716660314,-25.4055736980312
-9.76241774884491,-2.27288492309629,9.68947716660314,-25.1384748605683
-9.65264853616499,-2.3557186406608,10.2975681017777,-24.8542808655049
-9.59343204429259,-2.27913834105352,10.2975681017777,-24.6240389506132
-9.49139757275712,-2.35738534362154,10.8999342164429,-24.3775628343877
-9.44061254288203,-2.27716656165621,10.8999342164429,-24.1770085014367
-9.35691806856893,-2.34627124111615,11.4366079767095,-23.9642208403038
-9.26998264966653,-2.42462177863945,11.9271560438462,-23.7544896396398
-9.23027105023272,-2.34294369666823,11.9271560438462,-23.5883548171878
-9.15649090659644,-2.42281385541185,12.3559579558745,-23.4040013627957
-9.11972542643923,-2.33877976645371,12.3559579558745,-23.2509744463226
-9.04554913195495,-2.41902240950899,12.7417797421001,-23.0698123890202
-9.00996289196772,-2.33018282336847,12.7417797421001,-22.9215638621408
-8.94097385399609,-2.40427496750286,13.0942864845924,-22.7459388028356
-8.90491035349823,-2.31553674353491,13.0942864845924,-22.5974606504172
-8.83239319231789,-2.39679715242441,13.4326787728326,-22.4226875860895
-8.7972569775033,-2.31298168793057,13.4326787728326,-22.2773835601064
-8.73401980325792,-2.39931239060526,13.7376800349383,-22.1170331724691
-8.66832858775461,-2.49172950406481,14.0239823636674,-21.9541110280349
-8.63766365776519,-2.4141217123,14.0238857519538,-21.822509918556
-8.57475798587799,-2.51143650852184,14.3139879046006,-21.669566974913
-8.54702711166461,-2.43760294000352,14.3130483380722,-21.5490350282839
-8.48752031872415,-2.53530525591527,14.6132411523166,-21.4057445349676
-8.46384010992517,-2.46692849869831,14.6110625403604,-21.3002088721015
-8.41208663039344,-2.56104188217017,14.9123620751615,-21.1705559372776
-8.39210398219446,-2.49982894918343,14.9094622250105,-21.0800780885434
-8.34379215531689,-2.59273181742867,15.2224952241732,-20.9651497105153
