"FD","Fractal","nparticle","mass"
-13.0101395764108,-0.806697989126702,1.79175946922805,-34.7248990065694
-12.9713618330718,-0.88166671668431,1.94591014905531,-34.6990811422259
-12.9971878276985,-0.899745279090457,1.94591014905531,-34.8432394436477
-12.8477557595961,-1.03586299016665,2.30258509299405,-34.4189121309576
-12.8061648960146,-0.983085594571539,2.30258509299405,-34.2603171068882
-12.6879103827039,-1.23187939726526,2.83321334405622,-34.0191514351053
-12.6362075446755,-1.15635022696006,2.83321334405622,-33.8080131475695
-12.5008305702134,-1.37976609425525,3.36729582998647,-33.508315421937
-12.440942540003,-1.29852219250229,3.36729582998647,-33.2538099325002
-12.2969072859338,-1.51262238074774,3.96271611974366,-32.9142651481287
-12.1366290200819,-1.71868021183816,4.59309760475382,-32.5448050831252
-12.077426372466,-1.63709737365014,4.59309760475382,-32.2616787253105
-11.9154206909456,-1.83098756154317,5.24174701505964,-31.8760256805474
-11.8526340268712,-1.7473918594229,5.24174701505964,-31.5783848006662
-11.6875991291344,-1.9330065821479,5.90263333340137,-31.1824412277129
-11.6222309721943,-1.84903852457991,5.90263333340137,-30.8762136909423
-11.4584124164152,-2.02173667046827,6.56863955141551,-30.4779980920638
-11.3906587873009,-1.93838105770634,6.56863955141551,-30.1660858354271
-11.2279645786818,-2.10038621192884,7.23432146948388,-29.7677978458485
-11.1581330194915,-2.01817853739618,7.23432146948388,-29.4522763549213
-10.9969393147665,-2.17138509430994,7.89707339938977,-29.0557144064884
-10.8285186028705,-2.32151647270496,8.56124835361241,-28.6490501475847
-10.7664578639135,-2.23676723922334,8.56124835361241,-28.3456091147696
-10.6006058803225,-2.3801156865154,9.22201199283658,-27.9441162951851
-10.5375106765103,-2.29690178568775,9.22201199283658,-27.6417552307804
-10.3753249910421,-2.43440560922857,9.87998348334813,-27.2487953343265
-10.3121799411736,-2.35357200992694,9.87998348334813,-26.9514237588582
-10.1555203303845,-2.48519383699422,10.5311037196009,-26.5731884754981
-10.0942930145694,-2.40783879811085,10.5311037196009,-26.2884040986684
-9.94562256301814,-2.5332491095186,11.1686391780228,-25.9331379121179
-9.80088794755025,-2.64919965117279,11.7620813430347,-25.5883688539121
-9.75456801716067,-2.57677240864406,11.7620813430347,-25.352122204343
-9.6295471224705,-2.68306242151686,12.2787876479519,-25.051534675339
-9.58815656761079,-2.61642089439848,12.2787876479519,-24.8431679132575
-9.47395371568949,-2.71161851053965,12.7510932979033,-24.5744671346065
-9.43801079306749,-2.64971077766558,12.7510932979033,-24.393458952789
-9.33671361969041,-2.73613536321288,13.1696663410009,-24.1560882431273
-9.30503105958435,-2.67750023401759,13.1696663410009,-23.9961085506378
-9.21566055740489,-2.75612279592921,13.5383183407632,-23.7875793547215
-9.18693989217508,-2.69917542137389,13.5383183407632,-23.6422728610446
-9.1029644684279,-2.7736287013227,13.884223603637,-23.451307633524
-9.02425030228973,-2.83461764340896,14.1917209562568,-23.2673507693303
-9.00204449368038,-2.78734352086716,14.1917209562568,-23.1461668006869
-8.92761224993785,-2.84656576099484,14.483552830952,-22.9760934027409
-8.90718624586119,-2.79990323183949,14.483552830952,-22.8639163377444
-8.83866056455187,-2.855857763679,14.7503512897872,-22.7062832953681
-8.81963885927284,-2.8089750527434,14.7503512897872,-22.6014278072454
-8.75330784199487,-2.86408852995403,15.0058697765043,-22.4482026308473
-8.7347408919616,-2.81528916454283,15.0058697765043,-22.3458276473723
-8.66865038099139,-2.87029771224507,15.2553754249065,-22.1920651118698
-8.60105256381014,-2.92014840172913,15.5092973393906,-22.0360071058057
