"FD","Fractal","nparticle","mass"
-13.0134369460911,-0.813700378101404,1.79175946922805,-34.7355677115694
-12.9642240019287,-0.901650957872045,1.94591014905531,-34.7023689122624
-12.9795624816731,-0.938010681905808,1.94591014905531,-34.8127890411241
-12.8386017305092,-1.07989341245919,2.30258509299405,-34.44837411188
-12.8077442562319,-1.04894133127126,2.30258509299405,-34.3227794720191
-12.6874281905402,-1.30682425757684,2.83321334405622,-34.1062923934846
-12.6517692562989,-1.25880607078194,2.83321334405622,-33.9452947218404
-12.5209702639196,-1.45782729595945,3.31054301339402,-33.6827554143769
-12.4809288984564,-1.3972058772486,3.31054301339402,-33.4895772078973
-12.3413374308174,-1.60025341639136,3.85862222870103,-33.1889978973901
-12.1902743410747,-1.77726250870836,4.40915530206213,-32.8587242986138
-12.1523009966992,-1.71543318539746,4.40915530206213,-32.643186133255
-11.9986689802455,-1.88389401071963,4.96703165661412,-32.2938693534508
-11.9583344355267,-1.8141899233675,4.96703165661412,-32.0639702334122
-11.8018026842269,-1.97890782726658,5.5325986622727,-31.7018645782907
-11.7595329572983,-1.90478461357688,5.5325986622727,-31.4622096476741
-11.602351134808,-2.06558228327989,6.10434670416465,-31.0941673235573
-11.5583484062547,-1.98874944226411,6.10434670416465,-30.8476631072118
-11.4021886215276,-2.14513004872515,6.68760723664773,-30.4782854594092
-11.3564752733084,-2.0669610957699,6.68760723664773,-30.226589002473
-11.2016758896767,-2.21396645169706,7.26892012819372,-29.8579304427319
-11.0404796273423,-2.35218304346867,7.85018148446092,-29.4759672398348
-11.0003547494717,-2.27703225062729,7.85018148446092,-29.2348562876578
-10.8406535651443,-2.41001709767308,8.42989086301344,-28.8557427614379
-10.799171355219,-2.3335581142465,8.42989086301344,-28.6119298505469
-10.6414269038571,-2.46269180381862,9.00861578803527,-28.2370189742198
-10.5987512162537,-2.38565107745359,9.00861578803527,-27.991613329485
-10.4430872990829,-2.5119581000968,9.58647278561185,-27.622104949667
-10.3996570229175,-2.43518499998594,9.58647278561185,-27.3772523259011
-10.2472475852417,-2.55636428482601,10.1578816781217,-27.0160134277625
-10.0916619404674,-2.66791901583945,10.7208238724508,-26.6481853358242
-10.0557292239403,-2.59784631206389,10.7208238724508,-26.4262135568313
-9.90634905137697,-2.70522877545641,11.2706271264661,-26.0758801006095
-9.87211118669709,-2.63772502927281,11.2706271264661,-25.866647914776
-9.732071639102,-2.73664940242168,11.7939589846953,-25.5417664800333
-9.70132122491046,-2.67338923490736,11.7939589846953,-25.3539847731053
-9.57261905991786,-2.76290954956756,12.2829373857332,-25.0590249952043
-9.54544994964719,-2.702907342632,12.2829373857332,-24.8918920765457
-9.43034699984559,-2.78390902955623,12.7257654394851,-24.6303594076657
-9.4062920527175,-2.7263632628366,12.7257654394851,-24.4809213934853
-9.30362793238296,-2.80238647004742,13.1214941997789,-24.2483766387036
-9.20683410778641,-2.86381335048067,13.4800076114296,-24.02450076342
-9.18954385937768,-2.81692078875878,13.4800076114296,-23.9057536145631
-9.10140012318147,-2.87554524897098,13.8064237981263,-23.7028027906219
-9.08553948817132,-2.82953431574279,13.8064237981263,-23.5933259165321
-9.00575828211255,-2.88580995355419,14.0994822554805,-23.4083250353911
-8.99138068628074,-2.84109174073917,14.0994822554805,-23.3086175364098
-8.91538271412805,-2.89519992290354,14.3797121957508,-23.1341795382016
-8.90224521233368,-2.85110364035675,14.3797121957508,-23.0422561038384
-8.83220882046464,-2.90312252601869,14.6367732835527,-22.8812722813155
-8.7647983364457,-2.94753200374409,14.8765245854806,-22.7230961575518
-8.7536003440019,-2.91008359273731,14.8765245854806,-22.6393447917078
-8.68728925069011,-2.95447346270619,15.110964767136,-22.4839159242435
-8.67598870834854,-2.91479016407359,15.110964767136,-22.400115182961
-8.61190125946189,-2.96169685829534,15.3354000596767,-22.2491890093581
-8.59994234747695,-2.91908268734881,15.3354000596767,-22.1620657413574
