"FD","Fractal","nparticle","mass"
-13.0417598064862,-0.808558720024189,1.79175946922805,-34.824909081614
-13.0219964548594,-0.841213693740736,1.88706964903238,-34.8009137951138
-13.0363998442412,-0.843638752719337,1.88706964903238,-34.9154212161311
-12.9709701683525,-0.884899728429122,2.00148000021012,-34.7017195790976
-13.0347348039223,-0.879470711183323,2.00148000021012,-34.918944646679
-12.9231490355171,-1.06191720111988,2.36085400111802,-34.5904621957925
-12.9093344510225,-1.05515434714853,2.36085400111802,-34.5364447552962
-12.8696149050893,-1.07881870642142,2.45100509811232,-34.4596470673187
-12.8538501727433,-1.05999272846995,2.45100509811232,-34.3962443120504
-12.7972506874084,-1.20265755778232,2.76000994003292,-34.2978869306723
-12.7496810334006,-1.2484878492225,2.90142159408275,-34.2011192120442
-12.7329684119657,-1.22911110007178,2.90142159408275,-34.1250930716977
-12.669045464653,-1.3290517381331,3.19458313229916,-34.0059251565168
-12.6513877092329,-1.30668495284235,3.19458313229916,-33.9214362837684
-12.5885767945147,-1.40717746214093,3.45946628978613,-33.7942464823629
-12.5696893358966,-1.3821939569229,3.45946628978613,-33.7014438990954
-12.5070542763057,-1.45062332900909,3.6988297849671,-33.5667179164373
-12.4867814431159,-1.42073174172614,3.6988297849671,-33.4660070004366
-12.4133601195068,-1.54069435810288,4.02177386938726,-33.3146505793861
-12.3924875978901,-1.50663312270577,4.02177386938726,-33.2078327124514
-12.329953813624,-1.57413349116802,4.24849524204936,-33.0604862318373
-12.2548057117163,-1.68386022831993,4.54965747605783,-32.8977120572996
-12.2342739763792,-1.64782841305,4.54965747605783,-32.7851390497326
-12.1579920213347,-1.72942301395497,4.82510860635335,-32.61685775574
-12.1368462092758,-1.69068764696504,4.82510860635335,-32.5001554131167
-12.062856973214,-1.78209670710706,5.12515374753885,-32.3306255466042
-12.0408712860721,-1.74240069311332,5.12515374753885,-32.2100742372181
-11.9655068508946,-1.82491130101838,5.40087395487313,-32.0365927612798
-11.9427975379314,-1.78372917999742,5.40087395487313,-31.9129102605223
-11.8671971335114,-1.86075616237868,5.66780981419738,-31.7372160642745
-11.7875618658072,-1.96065375949015,5.97380961186926,-31.5552291994043
-11.7664290656438,-1.91823773925621,5.97380961186926,-31.4319639125151
-11.6886394277542,-1.9903409759631,6.24416690066374,-31.2506059429044
-11.6668573709288,-1.94687361413267,6.24416690066374,-31.1252313948863
-11.5879982926795,-2.03630812947335,6.54448721957376,-30.9419322556548
-11.5656824408117,-1.99271733511227,6.54448721957376,-30.8148953112903
-11.4870924642625,-2.07111547062689,6.83195356556585,-30.6312659512315
-11.4642468229819,-2.02714849004513,6.83195356556585,-30.5027796554302
-11.3871672221515,-2.10012058555199,7.11606941605034,-30.3203023338489
-11.3636909412389,-2.05609930732655,7.11606941605034,-30.1903746718878
-11.2845205591589,-2.13751197753821,7.41734013331199,-30.005648029463
-11.2050109217915,-2.20876488285967,7.70318825308283,-29.8190489141119
-11.1834159756153,-2.16402392306547,7.70318825308283,-29.6919140140095
-11.105245713897,-2.24014981926228,7.99449739507976,-29.5068141051739
-11.0830554382018,-2.19557717168279,7.99449739507976,-29.3785489358406
-11.0025690186265,-2.26726137271711,8.28888633314515,-29.1913043938777
-10.980052606794,-2.22261766880834,8.28888633314515,-29.0624957676084
-10.9025337070913,-2.2936258871023,8.57817539635103,-28.8785482208896
-10.8794932737339,-2.24924071565158,8.57817539635103,-28.7489866642195
-10.8012713202427,-2.31932379287638,8.87043826005178,-28.5648154237233
-10.7212731162091,-2.38791603237836,9.16089799516232,-28.3776221380961
-10.7002215121982,-2.34324717243997,9.16089799516232,-28.2518411712237
-10.6221297313031,-2.41175774795456,9.44815970525556,-28.0673154309782
-10.6006464790017,-2.36741363439807,9.44815970525556,-27.9411646267357
-10.5214746540102,-2.43382133740075,9.73890767721833,-27.7564124212132
-10.4997737512868,-2.38970295932606,9.73890767721833,-27.6304257051967
-10.4231848335888,-2.4541965080202,10.0234105191284,-27.4494216842792
-10.4012204888514,-2.41058159566759,10.0234105191284,-27.3238233913643
-10.3248371454271,-2.47489264808664,10.3084792152534,-27.1443573951874
-10.3027923886381,-2.43187777368926,10.3084792152534,-27.0197504545205
-10.2275325287589,-2.49383303759222,10.5909636830463,-26.8431049658312
-10.1516005869409,-2.55496515340761,10.8689417122415,-26.6654744622138
