"FD","Fractal","nparticle","mass"
-13.0357089066516,-0.813465980452408,1.79175946922805,-34.8064332243241
-12.9937697109819,-0.892202517235896,1.94591014905531,-34.7782722696711
-12.9754498418196,-0.908965584223981,1.94591014905531,-34.7984907554768
-12.9204177952615,-0.963155973188057,2.07944154167984,-34.6572922640239
-12.9437950095964,-0.958871546269904,2.07944154167984,-34.7421573932611
-12.8356393540113,-1.11769774529557,2.39789527279837,-34.5096333489867
-12.8241574185801,-1.11071745487281,2.39789527279837,-34.4557257479335
-12.7497330775295,-1.28894673424072,2.77258872223978,-34.3417212015063
-12.7378679063808,-1.27817777735732,2.77258872223978,-34.2801667672014
-12.6625027280686,-1.33215706606279,2.94443897916644,-34.1533256404311
-12.5793870865695,-1.46237939451022,3.24259235148552,-34.0090508959125
-12.5684737880045,-1.44423056938881,3.24259235148552,-33.9391068782385
-12.4880448082212,-1.53609738568721,3.50254987592244,-33.7866119146435
-12.4766270130338,-1.51192051738517,3.50254987592244,-33.7096807444624
-12.3914331920085,-1.61815575728725,3.79773385902602,-33.5417558533793
-12.3796306803735,-1.59131741539385,3.79773385902602,-33.4586716199206
-12.2933540059054,-1.6848539230228,4.07753744390572,-33.2807872120385
-12.2811431675666,-1.65355366904684,4.07753744390572,-33.1921709881519
-12.1940164988241,-1.75337976142188,4.37952350445576,-33.0060944996396
-12.1813829538065,-1.71954581554559,4.37952350445576,-32.9126043365893
-12.0933033075529,-1.81346022679786,4.6746962486367,-32.7196132080463
-12.0034303964642,-1.8978212613427,4.96842344528695,-32.518309588172
-11.9920036704982,-1.86413766989566,4.96842344528695,-32.4243025460918
-11.9007220192215,-1.95694863282965,5.27299955856375,-32.2173136985978
-11.8889503059244,-1.9210727626264,5.27299955856375,-32.1202479243273
-11.7978275040471,-2.00599189581894,5.57215403217776,-31.9107149109173
-11.785688828746,-1.96796875941277,5.57215403217776,-31.8109400801127
-11.694458501573,-2.06116351529725,5.88554832151643,-31.5992876812737
-11.6819499931164,-2.02164955252942,5.88554832151643,-31.4971427553688
-11.5910245541103,-2.09774392918396,6.17877364541298,-31.284590824532
-11.4985876381767,-2.18108311813046,6.49011636994226,-31.066002450209
-11.4873804994163,-2.1441731253905,6.49011636994226,-30.9671850208764
-11.3947222650796,-2.21917629166356,6.79211993538321,-30.7477347255333
-11.3831768213608,-2.18058438934156,6.79211993538321,-30.6472058159365
-11.2915698034098,-2.25524597119058,7.0948985260553,-30.4291045680752
-11.2796501436657,-2.21530273573193,7.0948985260553,-30.3269072176792
-11.187826254076,-2.29110359163594,7.39976498849049,-30.108572229832
-11.1755599977258,-2.2501827040114,7.39976498849049,-30.0049510832939
-11.0840336118172,-2.32459945103733,7.70463164530456,-29.7873336234638
-11.071434793712,-2.28279252612695,7.70463164530456,-29.6824820565141
-10.9804191423907,-2.35470173759962,8.0058340920441,-29.4660852092906
-10.8882394838698,-2.42371432272057,8.31046418137012,-29.2450391718848
-10.8770434084904,-2.38529906842888,8.31046418137012,-29.1452487445387
-10.7855205544178,-2.4541258672413,8.61533571996759,-28.9259925689336
-10.7740477374958,-2.41485361750956,8.61533571996759,-28.8253614909233
-10.6827536409144,-2.48126154584838,8.91765915794608,-28.6074003284713
-10.6710605586898,-2.44121257713212,8.91765915794608,-28.5062941278587
-10.5806402219177,-2.50872756150912,9.22122096307239,-28.290673903251
-10.5687570753908,-2.46816984261927,9.22122096307239,-28.1893336760314
-10.4792974989282,-2.53264770548976,9.51986710300543,-27.9764455158571
-10.3893109288991,-2.59363999134906,9.81913808406777,-27.7603554156064
-10.3789766767257,-2.55696105671253,9.81913808406777,-27.6655873452335
-10.2900361516238,-2.6162699250519,10.1140644734684,-27.4527751783841
-10.2796755405828,-2.57913206192862,10.1140644734684,-27.3587904242176
-10.1922787203542,-2.6372990966722,10.4055589698069,-27.1503543348058
-10.1819509433391,-2.59993050860252,10.4055589698069,-27.0575139305376
-10.0962780582607,-2.65820735324883,10.694219596572,-26.8541535240799
-10.0861388446187,-2.62105645409105,10.694219596572,-26.7634665723038
-10.0023998512839,-2.67666036113355,10.9762519782357,-26.5656135287857
-9.99258385043903,-2.63999165812869,10.9762519782357,-26.4778904797368
-9.91134067312839,-2.69513611479889,11.2538800869013,-26.2870839633927
-9.83127357218599,-2.74384518193023,11.5234261394061,-26.0970344680489
